Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Dedric Ward,27.0,WR,1,0,0,0,0,0,,,,0.0,0.0,10,5,55,11.0,0,3,50.0,19.0,5.0,55.0,50.0,5.5,5,11.0,55,0,0,
2.0,James McKnight,29.0,WR,1,1,0,0,0,0,,,,0.0,0.0,7,4,26,6.5,0,2,42.9,12.0,4.0,26.0,57.1,3.7,4,6.5,26,0,1,
3.0,Jed Weaver,25.0,TE,1,1,0,0,0,0,,,,0.0,0.0,2,2,22,11.0,0,1,50.0,20.0,2.0,22.0,100.0,11.0,2,11.0,22,0,0,
4.0,Travis Minor,22.0,RB,1,0,5,14,0,0,0.0,5.0,2.8,14.0,5.0,3,2,4,2.0,0,0,0.0,4.0,2.0,4.0,66.7,1.3,7,2.6,18,0,1,
5.0,Jay Fiedler,30.0,QB,1,1,3,16,0,0,0.0,8.0,5.3,16.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,3,5.3,16,0,1,
6.0,Lamar Smith,31.0,RB,1,1,6,6,0,0,0.0,3.0,1.0,6.0,6.0,2,1,6,6.0,0,0,0.0,6.0,1.0,6.0,50.0,3.0,7,1.7,12,0,0,
7.0,Ray Lucas,29.0,QB,1,0,1,10,0,1,100.0,10.0,10.0,10.0,1.0,0,0,0,,0,0,,,0.0,0.0,,,1,10.0,10,0,0,
8.0,Oronde Gadsden,30.0,WR,1,1,0,0,0,0,,,,0.0,0.0,4,1,9,9.0,0,0,0.0,9.0,1.0,9.0,25.0,2.3,1,9.0,9,0,0,
,Team Totals,,,1,1,15,46,0,1,6.7,10.0,3.1,46.0,15.0,28,15,122,8.1,0,6,32.1,20.0,15.0,122.0,53.6,4.4,30,5.6,168,0,3,
