Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Lamar Smith,31.0,RB,16,16,313,968,6,48,37.1,25.0,3.1,60.5,19.6,35,30,234,7.8,2,8,51.4,65.0,1.9,14.6,85.7,6.7,343,3.5,1202,8,6,
2.0,Chris Chambers,23.0,WR,16,7,1,-11,0,0,0.0,-11.0,-11.0,-0.7,0.1,90,48,883,18.4,7,35,47.8,74.0,3.0,55.2,53.3,9.8,49,17.8,872,7,2,AP ORoY-3
3.0,James McKnight,29.0,WR,16,15,6,39,0,3,66.7,18.0,6.5,2.4,0.4,90,55,684,12.4,3,31,48.9,40.0,3.4,42.8,61.1,7.6,61,11.9,723,3,3,
4.0,Oronde Gadsden,30.0,WR,14,14,0,0,0,0,,,,0.0,0.0,93,55,674,12.3,3,34,52.7,61.0,3.9,48.1,59.1,7.2,55,12.3,674,3,1,
5.0,Travis Minor,22.0,RB,16,0,59,281,2,11,39.0,56.0,4.8,17.6,3.7,37,29,263,9.1,1,12,48.6,29.0,1.8,16.4,78.4,7.1,88,6.2,544,3,0,
6.0,Jay Fiedler,30.0,QB,16,16,73,321,4,27,50.7,26.0,4.4,20.1,4.6,0,0,0,,0,0,,,0.0,0.0,,,73,4.4,321,4,6,
7.0,Dedric Ward,27.0,WR,13,1,2,21,0,1,100.0,16.0,10.5,1.6,0.2,40,21,209,10.0,0,14,42.5,20.0,1.6,16.1,52.5,5.2,23,10.0,230,0,1,
8.0,Jed Weaver,25.0,TE,16,7,0,0,0,0,,,,0.0,0.0,25,18,215,11.9,2,10,72.0,27.0,1.1,13.4,72.0,8.6,18,11.9,215,2,1,
9.0,Rob Konrad,25.0,FB,12,9,5,22,1,2,40.0,18.0,4.4,1.8,0.4,13,5,52,10.4,1,3,30.8,17.0,0.4,4.3,38.5,4.0,10,7.4,74,2,0,
10.0,Jeff Ogden,26.0,WR,16,0,0,0,0,0,,,,0.0,0.0,8,6,73,12.2,1,5,62.5,18.0,0.4,4.6,75.0,9.1,6,12.2,73,1,3,
11.0,J.J. Johnson,27.0,RB,10,0,5,22,0,0,40.0,9.0,4.4,2.2,0.5,6,4,21,5.3,0,2,50.0,7.0,0.4,2.1,66.7,3.5,9,4.8,43,0,0,
12.0,Hunter Goodwin,29.0,TE,16,11,0,0,0,0,,,,0.0,0.0,10,4,27,6.8,0,0,0.0,9.0,0.3,1.7,40.0,2.7,4,6.8,27,0,0,
13.0,Ray Lucas,29.0,QB,10,0,8,6,1,4,50.0,3.0,0.8,0.6,0.8,0,0,0,,0,0,,,0.0,0.0,,,8,0.8,6,1,0,
14.0,Deon Dyer,24.0,FB,16,0,0,0,0,0,,,,0.0,0.0,2,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
15.0,Scott McGarrahan,27.0,DB,16,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
16.0,Olindo Mare,28.0,K,16,0,1,-5,0,0,0.0,-5.0,-5.0,-0.3,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,-5.0,-5,0,0,
,Team Totals,,,16,16,473,1664,14,96,40.2,56.0,3.5,104.0,29.6,450,275,3335,12.1,20,154,48.7,74.0,17.2,208.4,61.1,7.4,748,6.7,4999,34,23,
