Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 9,4:25PM ET,boxscore,W,,1-0,,Seattle Seahawks,27.0,24.0,25.0,470.0,324.0,146.0,3.0,13.0,306.0,242.0,64.0,3.0,0.59,1.88,-0.38
2,Sun,September 16,4:25PM ET,boxscore,W,,2-0,,Oakland Raiders,20.0,19.0,20.0,385.0,217.0,168.0,1.0,21.0,373.0,281.0,92.0,,11.81,-9.02,-0.41
3,Sun,September 23,1:00PM ET,boxscore,L,,2-1,@,Baltimore Ravens,14.0,27.0,18.0,293.0,173.0,120.0,1.0,20.0,342.0,265.0,77.0,,-7.96,-8.96,5.82
4,Mon,October 1,8:15PM ET,boxscore,L,,2-2,,Kansas City Chiefs,23.0,27.0,21.0,385.0,226.0,159.0,1.0,22.0,446.0,304.0,142.0,,8.63,-15.71,2.95
5,Sun,October 7,1:00PM ET,boxscore,L,,2-3,@,New York Jets,16.0,34.0,26.0,436.0,344.0,92.0,1.0,18.0,512.0,189.0,323.0,2.0,-0.21,-16.16,-0.78
6,Sun,October 14,4:05PM ET,boxscore,L,,2-4,,Los Angeles Rams,20.0,23.0,23.0,357.0,297.0,60.0,1.0,24.0,444.0,174.0,270.0,1.0,6.06,-11.09,0.02
7,Thu,October 18,8:20PM ET,boxscore,W,,3-4,@,Arizona Cardinals,45.0,10.0,15.0,309.0,178.0,131.0,1.0,14.0,223.0,154.0,69.0,5.0,4.56,33.3,-2.09
8,Sun,October 28,1:00PM ET,boxscore,L,,3-5,@,Kansas City Chiefs,23.0,30.0,22.0,411.0,222.0,189.0,2.0,20.0,340.0,291.0,49.0,1.0,6.33,-12.25,-2.93
9,Sun,November 4,4:05PM ET,boxscore,L,,3-6,,Houston Texans,17.0,19.0,19.0,348.0,273.0,75.0,1.0,17.0,290.0,192.0,98.0,,3.66,-0.79,-3.27
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 18,4:05PM ET,boxscore,W,,4-6,@,Los Angeles Chargers,23.0,22.0,16.0,325.0,217.0,108.0,,26.0,479.0,384.0,95.0,2.0,6.83,-9.69,4.09
12,Sun,November 25,4:25PM ET,boxscore,W,,5-6,,Pittsburgh Steelers,24.0,17.0,17.0,308.0,184.0,124.0,,25.0,527.0,452.0,75.0,4.0,4.75,-0.71,0.64
13,Sun,December 2,1:00PM ET,boxscore,W,,6-6,@,Cincinnati Bengals,24.0,10.0,16.0,361.0,143.0,218.0,1.0,20.0,313.0,202.0,111.0,3.0,4.55,7.06,0.99
14,Sun,December 9,4:05PM ET,boxscore,L,,6-7,@,San Francisco 49ers,14.0,20.0,22.0,274.0,171.0,103.0,,24.0,389.0,305.0,84.0,1.0,-0.26,-6.46,3.44
15,Sat,December 15,8:20PM ET,boxscore,L,,6-8,,Cleveland Browns,16.0,17.0,22.0,270.0,238.0,32.0,2.0,21.0,309.0,175.0,134.0,2.0,-2.46,1.32,-2.94
16,Mon,December 24,8:15PM ET,boxscore,L,,6-9,@,Oakland Raiders,14.0,27.0,19.0,300.0,200.0,100.0,2.0,16.0,273.0,159.0,114.0,,1.32,-2.72,-12.49
17,Sun,December 30,4:25PM ET,boxscore,L,,6-10,,Los Angeles Chargers,9.0,23.0,19.0,370.0,288.0,82.0,4.0,17.0,276.0,160.0,116.0,4.0,-10.32,6.84,-7.22
