Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Mon,September 14,10:20PM ET,boxscore,W,,1-0,,Minnesota Vikings,20.0,3.0,25.0,395.0,165.0,230.0,1.0,17.0,248.0,177.0,71.0,1.0,12.1,13.36,-8.12
2,Sun,September 20,1:02PM ET,boxscore,L,,1-1,@,Pittsburgh Steelers,18.0,43.0,27.0,409.0,298.0,111.0,1.0,21.0,453.0,369.0,84.0,,6.43,-29.74,1.07
3,Sun,September 27,4:05PM ET,boxscore,L,,1-2,@,Arizona Cardinals,7.0,47.0,10.0,156.0,53.0,103.0,4.0,28.0,446.0,307.0,139.0,1.0,-26.19,-21.61,10.29
4,Sun,October 4,4:25PM ET,boxscore,L,,1-3,,Green Bay Packers,3.0,17.0,8.0,196.0,119.0,77.0,1.0,18.0,362.0,200.0,162.0,,-11.25,-5.93,4.95
5,Sun,October 11,8:31PM ET,boxscore,L,,1-4,@,New York Giants,27.0,30.0,22.0,380.0,256.0,124.0,,30.0,525.0,441.0,84.0,1.0,17.01,-22.97,1.19
6,Sun,October 18,4:25PM ET,boxscore,W,,2-4,,Baltimore Ravens,25.0,20.0,15.0,391.0,326.0,65.0,,25.0,420.0,343.0,77.0,2.0,9.65,-4.93,-0.22
7,Thu,October 22,8:26PM ET,boxscore,L,,2-5,,Seattle Seahawks,3.0,20.0,8.0,142.0,81.0,61.0,,21.0,388.0,212.0,176.0,2.0,-15.72,-6.26,3.58
8,Sun,November 1,1:00PM ET,boxscore,L,,2-6,@,St. Louis Rams,6.0,27.0,11.0,189.0,151.0,38.0,,16.0,388.0,191.0,197.0,1.0,-20.93,-0.68,1.25
9,Sun,November 8,4:05PM ET,boxscore,W,,3-6,,Atlanta Falcons,17.0,16.0,18.0,318.0,185.0,133.0,2.0,17.0,302.0,285.0,17.0,,4.03,0.89,-4.55
10,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
11,Sun,November 22,4:27PM ET,boxscore,L,,3-7,@,Seattle Seahawks,13.0,29.0,14.0,306.0,247.0,59.0,,28.0,508.0,253.0,255.0,,0.81,-22.52,4.37
12,Sun,November 29,4:05PM ET,boxscore,L,,3-8,,Arizona Cardinals,13.0,19.0,17.0,368.0,301.0,67.0,2.0,26.0,337.0,267.0,70.0,,1.68,-5.59,-1.73
13,Sun,December 6,1:02PM ET,boxscore,W,OT,4-8,@,Chicago Bears,26.0,20.0,13.0,291.0,170.0,121.0,,20.0,364.0,194.0,170.0,1.0,0.11,5.22,0.7
14,Sun,December 13,1:02PM ET,boxscore,L,,4-9,@,Cleveland Browns,10.0,24.0,15.0,221.0,150.0,71.0,,28.0,481.0,251.0,230.0,2.0,-9.24,-11.6,7.47
15,Sun,December 20,4:25PM ET,boxscore,L,,4-10,,Cincinnati Bengals,14.0,24.0,17.0,318.0,263.0,55.0,4.0,14.0,242.0,174.0,68.0,1.0,-20.61,9.84,-0.99
16,Sun,December 27,1:03PM ET,boxscore,L,,4-11,@,Detroit Lions,17.0,32.0,20.0,322.0,201.0,121.0,1.0,26.0,371.0,284.0,87.0,,0.08,-12.84,-2.64
17,Sun,January 3,4:25PM ET,boxscore,W,OT,5-11,,St. Louis Rams,19.0,16.0,21.0,458.0,350.0,108.0,1.0,21.0,364.0,231.0,133.0,,0.19,1.19,-1.42
