Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,1:04PM ET,boxscore,W,,1-0,@,Jacksonville Jaguars,28.0,25.0,18.0,307.0,203.0,104.0,2.0,19.0,343.0,225.0,118.0,2.0,4.46,-5.8,5.1
2,Sun,September 15,1:00PM ET,boxscore,L,,1-1,,Miami Dolphins,13.0,21.0,29.0,432.0,289.0,143.0,3.0,17.0,342.0,179.0,163.0,1.0,1.29,-6.55,1.59
3,Sun,September 22,1:01PM ET,boxscore,W,,2-1,@,Houston Texans,23.0,3.0,16.0,339.0,251.0,88.0,2.0,10.0,204.0,78.0,126.0,2.0,-0.18,17.73,2.8
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 6,12:00PM ET,boxscore,W,,3-1,,Cincinnati Bengals,28.0,21.0,19.0,311.0,224.0,87.0,1.0,23.0,410.0,237.0,173.0,4.0,4.78,-5.09,7.8
6,Sun,October 13,12:00PM ET,boxscore,W,,4-1,,Baltimore Ravens,22.0,20.0,19.0,317.0,257.0,60.0,1.0,15.0,244.0,139.0,105.0,3.0,-2.91,5.8,-1.83
7,Mon,October 21,9:08PM ET,boxscore,L,,4-2,@,Pittsburgh Steelers,10.0,28.0,23.0,367.0,295.0,72.0,3.0,22.0,364.0,182.0,182.0,1.0,-3.8,-11.23,-1.37
8,Sun,October 27,8:35PM ET,boxscore,L,,4-3,@,Washington Redskins,21.0,26.0,18.0,258.0,195.0,63.0,3.0,23.0,370.0,205.0,165.0,1.0,-7.8,-0.12,-0.86
9,Sun,November 3,1:00PM ET,boxscore,L,,4-4,,Tennessee Titans,15.0,23.0,25.0,378.0,298.0,80.0,3.0,13.0,198.0,77.0,121.0,,-13.71,3.38,-6.23
10,Sun,November 10,1:03PM ET,boxscore,W,,5-4,@,Philadelphia Eagles,35.0,13.0,18.0,446.0,319.0,127.0,1.0,21.0,374.0,269.0,105.0,2.0,17.54,8.27,-9.13
11,Sun,November 17,1:00PM ET,boxscore,W,,6-4,,Dallas Cowboys,20.0,3.0,20.0,362.0,252.0,110.0,1.0,11.0,178.0,94.0,84.0,2.0,1.76,19.68,-3.59
12,Sun,November 24,8:36PM ET,boxscore,W,OT,7-4,@,Denver Broncos,23.0,20.0,26.0,344.0,216.0,128.0,3.0,15.0,285.0,172.0,113.0,2.0,8.79,1.02,-6.75
13,Sun,December 1,4:00PM ET,boxscore,W,,8-4,,Houston Texans,19.0,3.0,13.0,278.0,190.0,88.0,1.0,10.0,165.0,100.0,65.0,2.0,-8.86,27.9,-0.22
14,Sun,December 8,1:03PM ET,boxscore,L,,8-5,@,Tennessee Titans,17.0,27.0,22.0,389.0,297.0,92.0,3.0,18.0,348.0,229.0,119.0,1.0,10.8,-12.73,-8.59
15,Sun,December 15,1:02PM ET,boxscore,W,,9-5,@,Cleveland Browns,28.0,23.0,20.0,417.0,274.0,143.0,2.0,18.0,349.0,253.0,96.0,,11.14,-2.16,-3.69
16,Sun,December 22,1:00PM ET,boxscore,L,,9-6,,New York Giants,27.0,44.0,20.0,399.0,349.0,50.0,2.0,24.0,469.0,366.0,103.0,3.0,-3.68,-15.73,2.2
17,Sun,December 29,4:05PM ET,boxscore,W,,10-6,,Jacksonville Jaguars,20.0,13.0,18.0,272.0,146.0,126.0,1.0,20.0,266.0,112.0,154.0,1.0,3.49,-0.05,1.11
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sat,January 4,4:39PM ET,boxscore,L,,10-7,@,New York Jets,0.0,41.0,10.0,176.0,124.0,52.0,3.0,26.0,396.0,216.0,180.0,,-13.94,-21.86,-4.41
