Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,David Garrard,31.0,QB,16,16,7-9-0,314,516,60.9,3597,15,2.9,10,1.9,169,43.9,63,7.0,6.68,11.5,224.8,83.5,54.4,42,236,7.53,6.02,5.75,3,4,PB
2.0,Luke McCown,28.0,QB,3,0,,1,3,33.3,2,0,0.0,0,0.0,0,,2,0.7,0.67,2.0,0.7,42.4,3.7,2,7,40.0,-1.0,-1.0,0,0,
,Team Totals,,,16,16,7-9-0,315,519,60.7,3356,15,2.9,10,1.9,169,43.5,63,6.9,6.65,11.4,209.8,83.2,,44,243,7.82,5.96,5.69,3,4,
