Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Marc Bulger,28.0,QB,8,8,2-6-0,192,287,66.9,2297,14,4.9,9,3.1,110,51.4,57,8.0,7.57,12.0,287.1,94.4,26,188,8.31,6.74,6.34,0,1,
2.0,Jamie Martin,35.0,QB,8,5,4-1-0,124,177,70.1,1277,5,2.8,7,4.0,59,45.2,83,7.2,6.0,10.3,159.6,83.5,11,78,5.85,6.38,5.23,2,3,
3.0,Ryan Fitzpatrick,23.0,QB,4,3,0-3-0,76,135,56.3,777,4,3.0,8,5.9,40,38.9,56,5.8,3.68,10.2,194.3,58.2,9,49,6.25,5.06,3.11,1,1,
,Team Totals,,,16,16,6-10-0,392,599,65.4,4036,23,3.8,24,4.0,209,46.8,83,7.3,6.23,11.1,252.3,83.0,46,315,7.13,6.26,5.3,3,5,
