Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 21_level_0,Unnamed: 22_level_0
22.0,Damione Lewis,27.0,RDT,16,7,0,0,0,0,1.0,0,0,1,0,0,1.0,36.0,29.0,7.0,9.0,0,
23.0,Trev Faulk,24.0,MLB,16,5,0,0,0,0,0.0,1,0,0,0,0,0.0,42.0,35.0,7.0,2.0,0,
24.0,Michael Hawthorne,28.0,FS,5,5,1,24,0,24,1.0,0,0,1,0,0,0.0,25.0,19.0,6.0,0.0,0,
25.0,Corey Ivy,28.0,CB,16,5,1,19,0,19,5.0,1,0,0,0,0,2.0,70.0,63.0,7.0,9.0,0,
26.0,Jamie Martin,35.0,QB,8,5,0,0,0,0,0.0,0,2,0,0,0,0.0,,,,,0,
27.0,Ryan Fitzpatrick,23.0,QB,4,3,0,0,0,0,0.0,0,3,1,-3,0,0.0,0.0,0.0,0.0,0.0,0,
28.0,Jerome Carter,23.0,DB,14,2,0,0,0,0,0.0,0,0,0,0,0,0.0,45.0,36.0,9.0,1.0,0,
29.0,Tyoka Jackson,34.0,DT,16,2,0,0,0,0,0.0,1,0,0,0,0,2.5,22.0,18.0,4.0,4.0,0,
30.0,Shaun McDonald,24.0,WR,16,2,0,0,0,0,0.0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
31.0,Marshall Faulk,32.0,RB,16,1,0,0,0,0,0.0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
32.0,Brandon Green,25.0,DE,16,1,0,0,0,0,1.0,2,0,0,0,0,3.0,32.0,27.0,5.0,5.0,0,
33.0,Chris Johnson,26.0,DB,13,1,0,0,0,0,4.0,1,2,1,0,0,0.0,45.0,42.0,3.0,3.0,0,
34.0,David Allen,27.0,RB,4,0,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
35.0,Dwight Anderson,24.0,DB,3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
36.0,O.J. Atogwe,24.0,DB,12,0,1,42,0,42,1.0,0,0,1,0,0,1.0,12.0,10.0,2.0,1.0,0,
37.0,Jeremy Calahan,22.0,DT,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
38.0,Dwaine Carpenter,29.0,DB,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
39.0,Terry Fair,29.0,DB,5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,8.0,7.0,1.0,3.0,0,
40.0,Arlen Harris,25.0,RB,16,0,0,0,0,0,0.0,0,0,1,0,0,0.0,8.0,7.0,1.0,0.0,0,
41.0,Reggie Hodges,23.0,P,5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
42.0,Brian Howard,24.0,DT,5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
43.0,Jeremy Loyd,25.0,LB,4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0,
44.0,Chris Massey,26.0,RB,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,6.0,0.0,0.0,0,
45.0,Drew Wahlroos,25.0,LB,15,0,0,0,0,0,0.0,0,0,0,0,0,0.0,12.0,11.0,1.0,0.0,0,
46.0,Jeff Wilkins,33.0,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,1.0,1.0,0.0,0,
,Team Totals,,,16,16,13,364,2,85,64.0,15,24,23,-10,0,38.0,1052.0,868.0,184.0,91.0,0,
