Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,189.0,91.0,48.1%,8.0,4.0,50.0%,66.0,43.0,65.2%
Opp. Stats,195.0,83.0,42.6%,16.0,4.0,25.0%,56.0,31.0,55.4%
Lg Rank Offense,,,3,,,10,,,3
Lg Rank Defense,,,26,,,3,,,20
