Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,214.0,78.0,36.4%,19.0,10.0,52.6%,48.0,25.0,52.1%
Opp. Stats,231.0,102.0,44.2%,18.0,11.0,61.1%,63.0,39.0,61.9%
Lg Rank Offense,,,19,,,14,,,19
Lg Rank Defense,,,30,,,26,,,26
