Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,222.0,76.0,34.2%,25.0,12.0,48.0%,38.0,21.0,55.3%
Opp. Stats,210.0,87.0,41.4%,13.0,6.0,46.2%,50.0,28.0,56.0%
Lg Rank Offense,,,25,,,15,,,6
Lg Rank Defense,,,26,,,17,,,28
