Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,199.0,80.0,40.2%,18.0,11.0,61.1%,54.0,31.0,57.4%
Opp. Stats,198.0,76.0,38.4%,10.0,3.0,30.0%,38.0,17.0,44.7%
Lg Rank Offense,,,12,,,9,,,10
Lg Rank Defense,,,17,,,2,,,4
