Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,219.0,93.0,42.5%,10.0,6.0,60.0%,50.0,24.0,48.0%
Opp. Stats,201.0,89.0,44.3%,12.0,5.0,41.7%,45.0,27.0,60.0%
Lg Rank Offense,,,6,,,4,,,27
Lg Rank Defense,,,29,,,9,,,21
