Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Jay Cutler,32.0,QB,15,15,6-9-0,311,483,64.4,3659,21,4.3,11,2.3,173,47.1,87.0,7.6,7.42,11.8,243.9,92.3,61.0,29,150,5.66,6.85,6.71,4,4,
2.0,Jimmy Clausen,28.0,QB,2,1,0-1-0,23,40,57.5,184,0,0.0,1,2.5,6,20.5,22.0,4.6,3.48,8.0,92.0,58.7,,4,30,9.09,3.5,2.48,0,0,
3.0,Marc Mariani,28.0,WR,16,5,,0,0,,0,0,,0,,0,,,,,,0.0,,0.1,1,3,100.0,-3.0,-3.0,0,0,
,Team Totals,,,16,16,6-10-0,334,523,63.9,3660,21,4.0,12,2.3,179,44.9,87.0,7.3,7.12,11.5,228.8,89.7,,34,183,6.1,6.57,6.36,4,4,
