Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Matt Hasselbeck,27.0,QB,16,10,5-5-0,267,419,63.7,3075,15,3.6,10,2.4,160,48.1,49,7.3,6.98,11.5,192.2,87.8,26,143,5.84,6.59,6.25,1,3,
2.0,Trent Dilfer,30.0,QB,6,6,2-4-0,94,168,56.0,1182,4,2.4,6,3.6,51,40.6,83,7.0,5.9,12.6,197.0,71.1,7,36,4.0,6.55,5.46,0,0,
,Team Totals,,,16,16,7-9-0,361,587,61.5,4078,19,3.2,16,2.7,211,46.0,83,7.3,6.67,11.8,254.9,83.0,33,179,5.32,6.58,6.03,1,3,
