Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,204.0,88.0,43.1%,9.0,3.0,33.3%,46.0,27.0,58.7%
Opp. Stats,202.0,73.0,36.1%,19.0,10.0,52.6%,50.0,27.0,54.0%
Lg Rank Offense,,,6,,,27,,,9
Lg Rank Defense,,,9,,,19,,,17
