Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,212.0,79.0,37.3,9.0,5.0,55.6,45.0,25.0,55.6
Opp. Stats,223.0,85.0,38.1,15.0,7.0,46.7,42.0,20.0,47.6
Lg Rank Offense,,,21.0,,,7.0,,,13.0
Lg Rank Defense,,,15.0,,,17.0,,,7.0
