Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 8,1:00PM ET,boxscore,W,,1-0,@,Carolina Panthers,30.0,27.0,22.0,349.0,183.0,166.0,1.0,21.0,343.0,216.0,127.0,3.0,4.57,3.24,-3.39
2,Sun,September 15,4:25PM ET,boxscore,W,,2-0,,New Orleans Saints,27.0,9.0,20.0,380.0,265.0,115.0,1.0,15.0,244.0,187.0,57.0,1.0,7.63,13.12,-6.34
3,Sun,September 22,8:20PM ET,boxscore,W,,3-0,@,Cleveland Browns,20.0,13.0,20.0,344.0,254.0,90.0,3.0,18.0,270.0,175.0,95.0,1.0,1.06,8.89,-3.41
4,Sun,September 29,4:05PM ET,boxscore,L,,3-1,,Tampa Bay Buccaneers,40.0,55.0,36.0,518.0,490.0,28.0,4.0,27.0,464.0,376.0,88.0,1.0,4.47,-22.76,4.04
5,Thu,October 3,8:20PM ET,boxscore,L,,3-2,@,Seattle Seahawks,29.0,30.0,24.0,477.0,395.0,82.0,2.0,25.0,429.0,262.0,167.0,1.0,9.94,-12.97,1.58
6,Sun,October 13,4:05PM ET,boxscore,L,,3-3,,San Francisco 49ers,7.0,20.0,10.0,157.0,48.0,109.0,1.0,22.0,331.0,232.0,99.0,2.0,-25.23,3.54,5.01
7,Sun,October 20,1:00PM ET,boxscore,W,,4-3,@,Atlanta Falcons,37.0,10.0,23.0,381.0,291.0,90.0,,14.0,224.0,186.0,38.0,3.0,8.61,10.97,7.98
8,Sun,October 27,1:00PM ET,boxscore,W,,5-3,,Cincinnati Bengals,24.0,10.0,19.0,470.0,372.0,98.0,,24.0,401.0,297.0,104.0,,18.42,-3.84,1.27
9,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
10,Sun,November 10,4:25PM ET,boxscore,L,,5-4,@,Pittsburgh Steelers,12.0,17.0,16.0,306.0,218.0,88.0,4.0,15.0,273.0,231.0,42.0,2.0,-27.02,17.68,4.1
11,Sun,November 17,8:20PM ET,boxscore,W,,6-4,,Chicago Bears,17.0,7.0,13.0,283.0,173.0,110.0,2.0,17.0,267.0,193.0,74.0,1.0,-5.69,13.17,5.08
12,Mon,November 25,8:15PM ET,boxscore,L,,6-5,,Baltimore Ravens,6.0,45.0,14.0,221.0,199.0,22.0,2.0,31.0,480.0,195.0,285.0,,-8.52,-32.32,4.27
13,Sun,December 1,4:05PM ET,boxscore,W,,7-5,@,Arizona Cardinals,34.0,7.0,27.0,549.0,417.0,132.0,,13.0,198.0,124.0,74.0,1.0,18.95,16.98,-10.38
14,Sun,December 8,8:20PM ET,boxscore,W,,8-5,,Seattle Seahawks,28.0,12.0,26.0,455.0,293.0,162.0,2.0,16.0,308.0,202.0,106.0,1.0,13.97,7.74,-4.96
15,Sun,December 15,4:25PM ET,boxscore,L,,8-6,@,Dallas Cowboys,21.0,44.0,23.0,289.0,267.0,22.0,1.0,25.0,475.0,212.0,263.0,,-3.54,-26.77,5.18
16,Sat,December 21,8:15PM ET,boxscore,L,,8-7,@,San Francisco 49ers,31.0,34.0,24.0,395.0,323.0,72.0,1.0,19.0,334.0,215.0,119.0,2.0,3.16,-3.67,-1.84
17,Sun,December 29,4:25PM ET,boxscore,W,,9-7,,Arizona Cardinals,31.0,24.0,25.0,424.0,311.0,113.0,,22.0,393.0,322.0,71.0,5.0,16.31,-3.53,-5.85
