Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Joey Harrington,25.0,QB,16,16,5-11-0,309,554,55.8,2880,17,3.1,22,4.0,149,38.4,72.0,5.2,4.03,9.3,180.0,63.9,9,55,1.6,5.02,3.86,2,2,
2.0,Mike McMahon,24.0,QB,3,0,,9,31,29.0,87,0,0.0,2,6.5,4,24.2,26.0,2.8,-0.1,9.7,29.0,12.7,2,9,6.06,2.36,-0.36,0,0,
3.0,Az-Zahir Hakim,26.0,WR,14,12,,1,1,100.0,21,0,0.0,0,0.0,1,100.0,21.0,21.0,21.0,21.0,1.5,118.7,0,0,0.0,21.0,21.0,0,0,
4.0,Nick Harris,25.0,P,11,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
5.0,Bill Schroeder,32.0,WR,16,13,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,5-11-0,319,588,54.3,2924,17,2.9,24,4.1,154,37.6,72.0,5.1,3.82,9.4,182.8,61.1,11,64,1.84,4.88,3.65,2,2,
