Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 21_level_0,Unnamed: 22_level_0
20.0,Tommy Polley,23.0,LLB,16,11,0,0,0,0,3.0,0,0,0,0,0,0.0,85.0,68.0,17.0,4.0,0,AP DRoY-3
21.0,Don Davis,29.0,LLB,12,8,0,0,0,0,1.0,1,0,1,0,0,0.0,26.0,17.0,9.0,0.0,0,
22.0,Jeff Robinson,31.0,TE,16,6,0,0,0,0,0.0,0,0,0,0,0,0.0,2.0,2.0,0.0,0.0,0,
23.0,Dre' Bly,24.0,DB,16,4,6,150,2,93,10.0,1,1,1,15,0,0.0,30.0,28.0,2.0,2.0,0,
24.0,Damione Lewis,23.0,DT,9,3,0,0,0,0,0.0,0,0,1,0,0,0.0,13.0,10.0,3.0,1.0,0,
25.0,Trung Canidate,24.0,RB,16,2,0,0,0,0,0.0,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0,
26.0,Rich Coady,25.0,DB,12,2,0,0,0,0,0.0,0,0,0,0,0,1.0,27.0,23.0,4.0,1.0,0,
27.0,Az-Zahir Hakim,24.0,WR,16,1,0,0,0,0,0.0,0,8,1,-12,0,0.0,1.0,1.0,0.0,0.0,0,
28.0,Sean Moran,28.0,DE,16,1,0,0,0,0,1.0,0,0,0,0,0,2.0,26.0,18.0,8.0,5.0,0,
29.0,Brian Allen,23.0,LB,3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
30.0,Kole Ayi,23.0,LB,6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,9.0,7.0,2.0,0.0,0,
31.0,John Baker,24.0,P,16,0,0,0,0,0,0.0,0,1,0,-9,0,0.0,,,,,0,
32.0,O.J. Brigance,32.0,LB,8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,11.0,8.0,3.0,0.0,0,
33.0,Jerametrius Butler,23.0,DB,16,0,0,0,0,0,3.0,0,0,0,0,0,0.0,27.0,24.0,3.0,1.0,0,
34.0,Aveion Cason,22.0,RB,1,0,0,0,0,0,0.0,0,1,0,0,0,0.0,,,,,0,
35.0,Dustin Cohen,25.0,LB,4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
36.0,Willie Gary,23.0,DB,7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,6.0,0.0,0.0,0,
37.0,Robert Holcombe,26.0,RB,16,0,0,0,0,0,0.0,0,1,0,0,0,0.0,12.0,12.0,0.0,0.0,0,
38.0,Tyoka Jackson,30.0,DT,16,0,0,0,0,0,0.0,1,0,1,0,0,3.0,20.0,13.0,7.0,5.0,0,
39.0,Leonard Little,27.0,DE,13,0,0,0,0,0,0.0,2,0,1,0,0,14.5,34.0,29.0,5.0,13.0,0,
40.0,Brandon Manumaleuna,21.0,TE,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0,
41.0,Yo Murphy,28.0,WR,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
42.0,Ryan Pickett,22.0,DT,11,0,0,0,0,0,0.0,0,0,0,0,0,0.5,24.0,13.0,11.0,3.0,0,
43.0,Jacoby Shepherd,22.0,DB,7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3.0,3.0,0.0,0.0,0,
44.0,Nick Sorensen,23.0,DB,7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.0,5.0,0.0,1.0,0,
45.0,Justin Watson,26.0,RB,11,0,0,0,0,0,0.0,0,0,0,0,0,0.0,4.0,3.0,1.0,0.0,0,
46.0,Jeff Wilkins,29.0,K,16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,5.0,1.0,0.0,0,
,Team Totals,,,16,16,21,369,4,93,81.0,16,38,27,52,1,45.0,982.0,790.0,192.0,98.0,0,
