Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Roy Helu,23.0,RB,15,5,151,640,2,31,45.7,28.0,4.2,42.7,10.1,59,49,379,7.7,1,13,42.4,47.0,3.3,25.3,83.1,6.4,200,5.1,1019,3,2,
2.0,Jabar Gaffney,31.0,WR,16,15,0,0,0,0,,,,0.0,0.0,114,68,947,13.9,5,50,51.8,45.0,4.3,59.2,59.6,8.3,68,13.9,947,5,1,
3.0,Fred Davis,25.0,TE,12,12,0,0,0,0,,,,0.0,0.0,88,59,796,13.5,3,39,58.0,42.0,4.9,66.3,67.0,9.0,59,13.5,796,3,1,
4.0,Santana Moss,32.0,WR,12,12,0,0,0,0,,,,0.0,0.0,95,46,584,12.7,4,36,41.1,49.0,3.8,48.7,48.4,6.1,46,12.7,584,4,0,
5.0,Tim Hightower,25.0,RB,5,5,84,321,1,13,45.2,22.0,3.8,64.2,16.8,15,10,78,7.8,1,6,46.7,19.0,2.0,15.6,66.7,5.2,94,4.2,399,2,0,
6.0,Evan Royster,24.0,RB,6,2,56,328,0,17,60.7,28.0,5.9,54.7,9.3,14,9,68,7.6,0,5,57.1,16.0,1.5,11.3,64.3,4.9,65,6.1,396,0,0,
7.0,Donte' Stallworth,31.0,WR,11,0,2,1,0,0,0.0,2.0,0.5,0.1,0.2,38,22,309,14.0,2,15,52.6,51.0,2.0,28.1,57.9,8.1,24,12.9,310,2,0,
8.0,Ryan Torain,25.0,RB,8,4,59,200,1,5,40.7,39.0,3.4,25.0,7.4,9,6,23,3.8,0,0,33.3,7.0,0.8,2.9,66.7,2.6,65,3.4,223,1,1,
9.0,Darrel Young,24.0,FB,13,8,6,33,1,6,100.0,12.0,5.5,2.5,0.5,19,15,146,9.7,0,6,52.6,27.0,1.2,11.2,78.9,7.7,21,8.5,179,1,0,
10.0,Leonard Hankerson,22.0,WR,4,2,0,0,0,0,,,,0.0,0.0,20,13,163,12.5,0,8,60.0,23.0,3.3,40.8,65.0,8.2,13,12.5,163,0,0,
11.0,Logan Paulsen,24.0,TE,16,6,0,0,0,0,,,,0.0,0.0,19,11,138,12.5,0,7,47.4,24.0,0.7,8.6,57.9,7.3,11,12.5,138,0,0,
12.0,Terrence Austin,23.0,WR,13,0,0,0,0,0,,,,0.0,0.0,26,12,137,11.4,0,6,30.8,32.0,0.9,10.5,46.2,5.3,12,11.4,137,0,1,
13.0,Anthony Armstrong,28.0,WR,14,2,2,19,0,1,100.0,14.0,9.5,1.4,0.1,27,7,103,14.7,2,4,25.9,50.0,0.5,7.4,25.9,3.8,9,13.6,122,2,0,
14.0,David Anderson,28.0,WR,4,0,0,0,0,0,,,,0.0,0.0,14,6,70,11.7,1,4,28.6,23.0,1.5,17.5,42.9,5.0,6,11.7,70,1,0,
15.0,Chris Cooley,29.0,TE,5,5,2,3,0,1,50.0,3.0,1.5,0.6,0.4,13,8,65,8.1,0,3,53.8,17.0,1.6,13.0,61.5,5.0,10,6.8,68,0,0,
16.0,John Beck,30.0,QB,4,3,10,43,2,3,60.0,12.0,4.3,10.8,2.5,0,0,0,,0,0,,,0.0,0.0,,,10,4.3,43,2,3,
17.0,Niles Paul,22.0,WR,13,2,1,7,0,1,100.0,7.0,7.0,0.5,0.1,5,2,25,12.5,0,2,40.0,14.0,0.2,1.9,40.0,5.0,3,10.7,32,0,0,
18.0,Mike Sellers,36.0,FB,12,0,0,0,0,0,,,,0.0,0.0,2,1,15,15.0,0,1,50.0,15.0,0.1,1.3,50.0,7.5,1,15.0,15,0,0,
19.0,Brandon Banks,24.0,WR,16,0,1,1,0,0,100.0,1.0,1.0,0.1,0.1,1,1,10,10.0,0,1,100.0,10.0,0.1,0.6,100.0,10.0,2,5.5,11,0,7,
20.0,Rex Grossman,31.0,QB,13,13,20,11,1,2,15.0,6.0,0.6,0.8,1.5,0,0,0,,0,0,,,0.0,0.0,,,20,0.6,11,1,8,
21.0,Tashard Choice,27.0,RB,1,0,6,7,0,0,0.0,9.0,1.2,7.0,6.0,1,1,2,2.0,0,0,0.0,2.0,1.0,2.0,100.0,2.0,7,1.3,9,0,0,
,Team Totals,,,16,16,400,1614,8,80,46.3,39.0,4.0,100.9,25.0,579,346,4058,11.7,19,206,47.2,51.0,21.6,253.6,59.8,7.0,746,7.6,5672,27,24,
