Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,4:23PM ET,boxscore,W,,1-0,,New York Giants,28.0,14.0,21.0,332.0,258.0,74.0,1.0,15.0,315.0,240.0,75.0,1.0,5.12,6.25,3.0
2,Sun,September 18,1:03PM ET,boxscore,W,,2-0,,Arizona Cardinals,22.0,21.0,28.0,455.0,283.0,172.0,2.0,16.0,324.0,231.0,93.0,2.0,6.55,-1.83,-2.87
3,Mon,September 26,8:41PM ET,boxscore,L,,2-1,@,Dallas Cowboys,16.0,18.0,20.0,298.0,233.0,65.0,2.0,17.0,375.0,250.0,125.0,2.0,-6.87,3.71,-1.08
4,Sun,October 2,1:00PM ET,boxscore,W,,3-1,@,St. Louis Rams,17.0,10.0,16.0,339.0,143.0,196.0,2.0,14.0,172.0,127.0,45.0,1.0,-9.55,20.98,-0.81
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,October 16,1:05PM ET,boxscore,L,,3-2,,Philadelphia Eagles,13.0,20.0,17.0,287.0,245.0,42.0,4.0,22.0,422.0,230.0,192.0,2.0,-7.71,-4.14,5.83
7,Sun,October 23,1:05PM ET,boxscore,L,,3-3,@,Carolina Panthers,20.0,33.0,22.0,353.0,261.0,92.0,3.0,20.0,407.0,232.0,175.0,,-1.53,-11.44,-1.92
8,Sun,October 30,4:05PM ET,boxscore,L,,3-4,@,Buffalo Bills,0.0,23.0,10.0,178.0,152.0,26.0,2.0,17.0,390.0,252.0,138.0,2.0,-21.45,-4.37,2.96
9,Sun,November 6,1:03PM ET,boxscore,L,,3-5,,San Francisco 49ers,11.0,19.0,17.0,303.0,251.0,52.0,3.0,15.0,326.0,188.0,138.0,1.0,-14.27,5.3,-0.73
10,Sun,November 13,1:03PM ET,boxscore,L,,3-6,@,Miami Dolphins,9.0,20.0,16.0,246.0,185.0,61.0,2.0,20.0,303.0,200.0,103.0,2.0,-8.83,0.98,-0.93
11,Sun,November 20,1:03PM ET,boxscore,L,OT,3-7,,Dallas Cowboys,24.0,27.0,18.0,339.0,279.0,60.0,2.0,20.0,353.0,264.0,89.0,,1.3,-7.7,3.96
12,Sun,November 27,4:07PM ET,boxscore,W,,4-7,@,Seattle Seahawks,23.0,17.0,22.0,416.0,306.0,110.0,2.0,15.0,250.0,126.0,124.0,1.0,4.34,6.25,-5.19
13,Sun,December 4,1:03PM ET,boxscore,L,,4-8,,New York Jets,19.0,34.0,17.0,304.0,204.0,100.0,3.0,16.0,266.0,165.0,101.0,1.0,-13.13,-4.1,3.35
14,Sun,December 11,1:03PM ET,boxscore,L,,4-9,,New England Patriots,27.0,34.0,25.0,463.0,293.0,170.0,2.0,22.0,431.0,352.0,79.0,1.0,13.23,-17.14,-2.16
15,Sun,December 18,1:02PM ET,boxscore,W,,5-9,@,New York Giants,23.0,10.0,19.0,300.0,177.0,123.0,2.0,22.0,324.0,233.0,91.0,3.0,7.4,5.52,3.39
16,Sat,December 24,1:05PM ET,boxscore,L,,5-10,,Minnesota Vikings,26.0,33.0,23.0,397.0,256.0,141.0,2.0,20.0,389.0,148.0,241.0,,2.11,-13.67,5.68
17,Sun,January 1,1:02PM ET,boxscore,L,,5-11,@,Philadelphia Eagles,10.0,34.0,21.0,377.0,247.0,130.0,1.0,24.0,390.0,315.0,75.0,2.0,-3.36,-8.48,-6.54
