Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,221.0,95.0,43.0%,14.0,5.0,35.7%,56.0,35.0,62.5%
Opp. Stats,211.0,64.0,30.3%,12.0,9.0,75.0%,42.0,16.0,38.1%
Lg Rank Offense,,,6,,,25,,,4
Lg Rank Defense,,,1,,,30,,,2
