Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Mark Brunell,32.0,QB,15,15,6-9-0,245,416,58.9,2788,17,4.1,7,1.7,140,42.4,79.0,6.7,6.76,11.4,185.9,85.7,34,210,7.56,5.73,5.78,0,1,
2.0,David Garrard,24.0,QB,4,1,0-1-0,23,46,50.0,231,1,2.2,2,4.3,16,41.5,22.0,5.0,3.5,10.0,57.8,53.8,7,40,13.21,3.6,2.28,0,0,
3.0,Patrick Johnson,26.0,WR,9,6,,0,0,,0,0,,0,,0,,,,,,0.0,,1,7,100.0,-7.0,-7.0,0,0,
,Team Totals,,,16,16,6-10-0,268,462,58.0,2762,18,3.9,9,1.9,156,42.3,79.0,6.5,6.44,11.3,172.6,82.5,42,257,8.33,5.48,5.39,0,1,
