Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,210.0,93.0,44.3%,16.0,8.0,50.0%,44.0,27.0,61.4%
Opp. Stats,203.0,95.0,46.8%,8.0,4.0,50.0%,58.0,33.0,56.9%
Lg Rank Offense,,,7,,,11,,,5
Lg Rank Defense,,,32,,,18,,,21
