Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Justin Herbert,24.0,QB,17,17,10-7-0,477,699,68.2,4739,25,3.6,10,1.4,228,46.3,55,6.8,6.85,9.9,278.8,93.2,60.2,38,206,5.16,6.15,6.22,4,5,AP MVP-9
2.0,Chase Daniel,36.0,QB,4,0,,8,12,66.7,52,1,8.3,0,0.0,4,46.2,13,4.3,6.0,6.5,13.0,103.5,59.9,1,1,7.69,3.92,5.46,0,0,
,Team Totals,,,17,17,10-7-0,485,711,68.2,4584,26,3.7,10,1.4,232,46.3,55,6.7,6.84,9.9,269.6,93.3,,39,207,5.2,6.11,6.21,4,5,
