Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Austin Ekeler,27.0,RB,17,17,204,915,13,46,48.0,72.0,4.5,53.8,12.0,127,107,722,6.7,5,36,48.0,23.0,6.3,42.5,84.3,5.7,311,5.3,1637,18,5,AP OPoY-9
2.0,Mike Williams,28.0,WR,13,13,0,0,0,0,,,,0.0,0.0,93,63,895,14.2,4,39,59.1,55.0,4.8,68.8,67.7,9.6,63,14.2,895,4,0,
3.0,Josh Palmer,23.0,WR,16,11,1,4,0,1,100.0,4.0,4.0,0.3,0.1,107,72,769,10.7,3,39,55.1,50.0,4.5,48.1,67.3,7.2,73,10.6,773,3,1,
4.0,Keenan Allen,30.0,WR,10,10,1,8,0,1,100.0,8.0,8.0,0.8,0.1,89,66,752,11.4,4,39,56.2,46.0,6.6,75.2,74.2,8.4,67,11.3,760,4,1,
5.0,Gerald Everett,28.0,TE,16,11,1,0,0,0,0.0,,0.0,0.0,0.1,87,58,555,9.6,4,29,48.3,26.0,3.6,34.7,66.7,6.4,59,9.4,555,4,0,
6.0,DeAndre Carter,29.0,WR,17,7,2,-15,0,0,0.0,-5.0,-7.5,-0.9,0.1,65,46,538,11.7,3,29,53.8,35.0,2.7,31.6,70.8,8.3,48,10.9,523,3,3,
7.0,Joshua Kelley,25.0,RB,13,1,69,287,2,16,56.5,22.0,4.2,22.1,5.3,25,14,101,7.2,0,4,44.0,22.0,1.1,7.8,56.0,4.0,83,4.7,388,2,0,
8.0,Sony Michel,27.0,RB,10,0,36,106,0,8,47.2,12.0,2.9,10.6,3.6,13,9,53,5.9,0,1,38.5,9.0,0.9,5.3,69.2,4.1,45,3.5,159,0,0,
9.0,Justin Herbert,24.0,QB,17,17,54,147,0,17,40.7,23.0,2.7,8.6,3.2,2,2,-10,-5.0,0,0,0.0,-2.0,0.1,-0.6,100.0,-5.0,56,2.4,137,0,8,AP MVP-9
10.0,Donald Parham,25.0,TE,6,1,0,0,0,0,,,,0.0,0.0,12,10,130,13.0,1,5,83.3,24.0,1.7,21.7,83.3,10.8,10,13.0,130,1,0,
11.0,Michael Bandy,25.0,WR,10,2,0,0,0,0,,,,0.0,0.0,21,10,89,8.9,0,5,33.3,25.0,1.0,8.9,47.6,4.2,10,8.9,89,0,0,
12.0,Tre' McKitty,23.0,TE,17,8,0,0,0,0,,,,0.0,0.0,18,10,72,7.2,0,0,22.2,12.0,0.6,4.2,55.6,4.0,10,7.2,72,0,1,
13.0,Jalen Guyton,25.0,WR,3,0,0,0,0,0,,,,0.0,0.0,4,2,64,32.0,0,2,50.0,54.0,0.7,21.3,50.0,16.0,2,32.0,64,0,0,
14.0,Isaiah Spiller,21.0,RB,6,0,18,41,0,2,22.2,11.0,2.3,6.8,3.0,3,3,13,4.3,0,0,33.3,8.0,0.5,2.2,100.0,4.3,21,2.6,54,0,0,
15.0,Larry Rountree,23.0,RB,4,0,13,19,0,0,7.7,5.0,1.5,4.8,3.3,2,2,14,7.0,0,1,50.0,13.0,0.5,3.5,100.0,7.0,15,2.2,33,0,0,
16.0,Stone Smartt,24.0,TE,7,1,0,0,0,0,,,,0.0,0.0,5,4,17,4.3,0,1,20.0,8.0,0.6,2.4,80.0,3.4,4,4.3,17,0,0,
17.0,Zander Horvath,24.0,FB,15,2,4,8,0,2,50.0,3.0,2.0,0.5,0.3,8,5,8,1.6,2,2,37.5,5.0,0.3,0.5,62.5,1.0,9,1.8,16,2,0,
18.0,Jason Moore,27.0,WR,6,0,0,0,0,0,,,,0.0,0.0,2,1,5,5.0,0,0,0.0,5.0,0.2,0.8,50.0,2.5,1,5.0,5,0,0,
19.0,Chase Daniel,36.0,QB,4,0,1,4,0,0,0.0,4.0,4.0,1.0,0.3,0,0,0,,0,0,,,0.0,0.0,,,1,4.0,4,0,0,
20.0,Richard Rodgers,30.0,TE,10,1,0,0,0,0,,,,0.0,0.0,4,1,4,4.0,0,0,0.0,4.0,0.1,0.4,25.0,1.0,1,4.0,4,0,0,
,Team Totals,,,17,17,404,1524,15,93,45.8,72.0,3.8,89.6,23.8,687,485,4791,9.9,26,232,50.5,55.0,28.5,281.8,70.6,7.0,889,7.1,6315,41,19,
