Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Matthew Stafford,23.0,QB,16,16,10-6-0,421,663,63.5,5038,41,6.2,16,2.4,243,49.8,73,7.6,7.75,12.0,314.9,97.2,60.5,36,257,5.15,6.84,6.98,3,4,AP CPoY-1
2.0,Shaun Hill,31.0,QB,2,0,,2,3,66.7,33,0,0.0,0,0.0,1,33.3,28,11.0,11.0,16.5,16.5,103.5,66.0,0,0,0.0,11.0,11.0,0,0,
,Team Totals,,,16,16,10-6-0,423,666,63.5,4814,41,6.2,16,2.4,244,49.7,73,7.6,7.76,12.0,300.9,97.2,,36,257,5.13,6.86,7.0,3,4,
