Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,224.0,78.0,34.8%,25.0,14.0,56.0%,45.0,22.0,48.9%
Opp. Stats,221.0,88.0,39.8%,13.0,10.0,76.9%,58.0,35.0,60.3%
Lg Rank Offense,,,30,,,15,,,27
Lg Rank Defense,,,17,,,31,,,21
