Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,David Carr,24.0,QB,12,11,3-8-0,167,295,56.6,2013,9,3.1,13,4.4,85,42.9,78.0,6.8,5.45,12.1,167.8,69.5,15,90,4.84,6.2,4.9,2,2,
2.0,Tony Banks,30.0,QB,7,3,2-1-0,61,102,59.8,693,5,4.9,3,2.9,34,42.6,46.0,6.8,6.45,11.4,99.0,84.3,13,57,11.3,5.53,5.23,1,1,
3.0,Dave Ragone,24.0,QB,2,2,0-2-0,20,40,50.0,135,0,0.0,1,2.5,8,22.9,24.0,3.4,2.25,6.8,67.5,47.4,8,39,16.67,2.0,1.06,0,0,
4.0,Jabar Gaffney,23.0,WR,16,11,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0,0,0.0,0.0,0.0,0,0,
5.0,Stacey Mack,28.0,RB,8,5,,0,1,0.0,0,0,0.0,1,100.0,0,,,0.0,-45.0,,0.0,0.0,0,0,0.0,0.0,-45.0,0,0,
,Team Totals,,,16,16,5-11-0,248,439,56.5,2655,14,3.2,18,4.1,127,40.6,78.0,6.5,5.26,11.5,165.9,69.7,36,186,7.58,5.59,4.47,3,3,
