Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Thu,September 4,9:09PM ET,boxscore,W,,1-0,,New York Jets,16.0,13.0,17.0,327.0,167.0,160.0,2.0,11.0,158.0,101.0,57.0,,1.07,4.71,-2.98
2,Sun,September 14,1:03PM ET,boxscore,W,,2-0,@,Atlanta Falcons,33.0,31.0,23.0,435.0,310.0,125.0,2.0,17.0,283.0,184.0,99.0,2.0,-2.96,6.65,-2.34
3,Sun,September 21,4:05PM ET,boxscore,L,OT,2-1,,New York Giants,21.0,24.0,25.0,456.0,332.0,124.0,1.0,25.0,399.0,270.0,129.0,,8.78,-12.54,-0.38
4,Sun,September 28,1:03PM ET,boxscore,W,,3-1,,New England Patriots,20.0,17.0,15.0,253.0,134.0,119.0,,23.0,387.0,281.0,106.0,4.0,-0.91,2.48,2.2
5,Sun,October 5,4:15PM ET,boxscore,L,,3-2,@,Philadelphia Eagles,25.0,27.0,20.0,307.0,258.0,49.0,2.0,18.0,267.0,140.0,127.0,2.0,-14.58,4.45,4.54
6,Sun,October 12,1:03PM ET,boxscore,L,,3-3,,Tampa Bay Buccaneers,13.0,35.0,19.0,275.0,207.0,68.0,3.0,25.0,379.0,268.0,111.0,,-10.08,-21.8,6.35
7,Sun,October 19,4:15PM ET,boxscore,L,,3-4,@,Buffalo Bills,7.0,24.0,8.0,169.0,110.0,59.0,1.0,25.0,432.0,236.0,196.0,2.0,-18.32,-4.33,5.91
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Sun,November 2,4:15PM ET,boxscore,L,,3-5,@,Dallas Cowboys,14.0,21.0,13.0,213.0,124.0,89.0,,24.0,400.0,192.0,208.0,4.0,-9.02,-0.12,-2.06
10,Sun,November 9,1:02PM ET,boxscore,W,,4-5,,Seattle Seahawks,27.0,20.0,19.0,379.0,242.0,137.0,2.0,21.0,346.0,221.0,125.0,3.0,11.29,-7.19,1.76
11,Sun,November 16,1:03PM ET,boxscore,L,,4-6,@,Carolina Panthers,17.0,20.0,13.0,181.0,127.0,54.0,2.0,17.0,427.0,317.0,110.0,4.0,-18.31,8.42,3.41
12,Sun,November 23,8:37PM ET,boxscore,L,,4-7,@,Miami Dolphins,23.0,24.0,21.0,277.0,148.0,129.0,2.0,16.0,317.0,173.0,144.0,3.0,3.48,-3.48,-3.64
13,Sun,November 30,4:05PM ET,boxscore,L,,4-8,,New Orleans Saints,20.0,24.0,20.0,392.0,231.0,161.0,3.0,23.0,310.0,121.0,189.0,,-6.92,-8.39,12.28
14,Sun,December 7,1:02PM ET,boxscore,W,,5-8,@,New York Giants,20.0,7.0,20.0,288.0,138.0,150.0,,15.0,220.0,100.0,120.0,3.0,5.19,12.48,-4.23
15,Sun,December 14,4:17PM ET,boxscore,L,,5-9,,Dallas Cowboys,0.0,27.0,8.0,161.0,55.0,106.0,6.0,16.0,326.0,104.0,222.0,1.0,-31.29,6.08,-0.83
16,Sun,December 21,1:03PM ET,boxscore,L,,5-10,@,Chicago Bears,24.0,27.0,15.0,286.0,242.0,44.0,,25.0,429.0,238.0,191.0,2.0,4.68,-12.88,3.62
17,Sat,December 27,8:36PM ET,boxscore,L,,5-11,,Philadelphia Eagles,7.0,31.0,16.0,260.0,181.0,79.0,2.0,24.0,332.0,249.0,83.0,,-7.77,-18.02,-0.3
