Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,1:02PM ET,boxscore,L,,0-1,,New York Jets,14.0,20.0,18.0,277.0,228.0,49.0,1.0,15.0,293.0,181.0,112.0,1.0,-6.71,-2.13,3.93
2,Sun,September 14,4:15PM ET,boxscore,L,,0-2,@,Arizona Cardinals,10.0,31.0,17.0,236.0,164.0,72.0,,22.0,445.0,364.0,81.0,,1.17,-24.5,-2.5
3,Sun,September 21,1:02PM ET,boxscore,W,,1-2,@,New England Patriots,38.0,13.0,23.0,461.0,245.0,216.0,,14.0,215.0,137.0,78.0,2.0,25.97,10.38,-10.52
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 5,1:03PM ET,boxscore,W,,2-2,,San Diego Chargers,17.0,10.0,23.0,390.0,223.0,167.0,1.0,10.0,202.0,142.0,60.0,,14.95,9.7,-13.74
6,Sun,October 12,1:02PM ET,boxscore,L,,2-3,@,Houston Texans,28.0,29.0,14.0,370.0,274.0,96.0,1.0,23.0,485.0,371.0,114.0,4.0,12.9,-6.36,-4.86
7,Sun,October 19,1:02PM ET,boxscore,L,,2-4,,Baltimore Ravens,13.0,27.0,21.0,359.0,288.0,71.0,1.0,22.0,357.0,218.0,139.0,1.0,-3.39,-10.67,-0.19
8,Sun,October 26,1:05PM ET,boxscore,W,,3-4,,Buffalo Bills,25.0,16.0,19.0,358.0,306.0,52.0,1.0,19.0,339.0,220.0,119.0,4.0,4.4,6.73,1.36
9,Sun,November 2,4:05PM ET,boxscore,W,,4-4,@,Denver Broncos,26.0,17.0,21.0,341.0,266.0,75.0,1.0,14.0,319.0,305.0,14.0,3.0,-0.36,11.37,-2.65
10,Sun,November 9,1:03PM ET,boxscore,W,,5-4,,Seattle Seahawks,21.0,19.0,20.0,361.0,206.0,155.0,1.0,21.0,298.0,172.0,126.0,,6.26,0.83,-1.58
11,Sun,November 16,1:02PM ET,boxscore,W,,6-4,,Oakland Raiders,17.0,15.0,20.0,382.0,160.0,222.0,1.0,11.0,199.0,129.0,70.0,,7.53,7.54,-12.38
12,Sun,November 23,1:02PM ET,boxscore,L,,6-5,,New England Patriots,28.0,48.0,23.0,392.0,326.0,66.0,1.0,30.0,530.0,408.0,122.0,2.0,8.22,-28.35,-1.06
13,Sun,November 30,1:00PM ET,boxscore,W,,7-5,@,St. Louis Rams,16.0,12.0,16.0,337.0,188.0,149.0,1.0,19.0,278.0,149.0,129.0,3.0,-2.23,6.93,-1.55
14,Sun,December 7,4:05PM ET,boxscore,W,,8-5,@,Buffalo Bills,16.0,3.0,18.0,295.0,180.0,115.0,,13.0,163.0,79.0,84.0,2.0,0.67,17.66,-5.3
15,Sun,December 14,1:03PM ET,boxscore,W,,9-5,,San Francisco 49ers,14.0,9.0,11.0,248.0,150.0,98.0,,24.0,318.0,206.0,112.0,,2.46,-0.67,1.95
16,Sun,December 21,1:00PM ET,boxscore,W,,10-5,@,Kansas City Chiefs,38.0,31.0,26.0,403.0,235.0,168.0,2.0,23.0,492.0,312.0,180.0,4.0,12.98,-11.66,6.7
17,Sun,December 28,4:17PM ET,boxscore,W,,11-5,@,New York Jets,24.0,17.0,18.0,319.0,193.0,126.0,1.0,16.0,331.0,251.0,80.0,4.0,-1.38,6.31,3.67
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Wild Card,Sun,January 4,1:03PM ET,boxscore,L,,11-6,,Baltimore Ravens,9.0,27.0,18.0,276.0,224.0,52.0,5.0,16.0,286.0,135.0,151.0,1.0,-20.43,1.26,-2.38
