Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,241.0,81.0,33.6%,17.0,6.0,35.3%,35.0,17.0,48.6%
Opp. Stats,218.0,79.0,36.2%,9.0,4.0,44.4%,43.0,24.0,55.8%
Lg Rank Offense,,,25,,,24,,,21
Lg Rank Defense,,,15,,,19,,,23
