Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 9,8:31PM ET,boxscore,L,,0-1,@,Denver Broncos,19.0,31.0,19.0,284.0,209.0,75.0,1.0,20.0,334.0,240.0,94.0,1.0,-3.83,-12.14,1.33
2,Sun,September 16,4:25PM ET,boxscore,W,,1-1,,New York Jets,27.0,10.0,21.0,331.0,265.0,66.0,,16.0,219.0,129.0,90.0,1.0,10.25,-0.02,5.32
3,Sun,September 23,4:25PM ET,boxscore,L,,1-2,@,Oakland Raiders,31.0,34.0,24.0,433.0,379.0,54.0,2.0,21.0,321.0,202.0,119.0,1.0,14.9,-13.09,-4.81
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 7,1:02PM ET,boxscore,W,,2-2,,Philadelphia Eagles,16.0,14.0,22.0,343.0,220.0,123.0,,19.0,246.0,168.0,78.0,2.0,2.84,-3.61,2.77
6,Thu,October 11,8:29PM ET,boxscore,L,,2-3,@,Tennessee Titans,23.0,26.0,19.0,412.0,356.0,56.0,1.0,21.0,359.0,265.0,94.0,1.0,11.07,-5.38,-8.69
7,Sun,October 21,8:30PM ET,boxscore,W,,3-3,@,Cincinnati Bengals,24.0,17.0,22.0,431.0,264.0,167.0,2.0,11.0,185.0,105.0,80.0,1.0,8.8,7.38,-3.95
8,Sun,October 28,1:02PM ET,boxscore,W,,4-3,,Washington Redskins,27.0,12.0,25.0,355.0,215.0,140.0,,17.0,255.0,169.0,86.0,,14.8,1.87,-0.3
9,Sun,November 4,4:26PM ET,boxscore,W,,5-3,@,New York Giants,24.0,20.0,22.0,349.0,191.0,158.0,2.0,13.0,182.0,114.0,68.0,1.0,-0.94,3.22,2.87
10,Mon,November 12,8:40PM ET,boxscore,W,OT,6-3,,Kansas City Chiefs,16.0,13.0,14.0,249.0,154.0,95.0,1.0,14.0,290.0,148.0,142.0,1.0,-7.27,10.61,-0.71
11,Sun,November 18,8:30PM ET,boxscore,L,,6-4,,Baltimore Ravens,10.0,13.0,17.0,309.0,175.0,134.0,3.0,12.0,200.0,153.0,47.0,,-7.48,11.41,-6.92
12,Sun,November 25,1:02PM ET,boxscore,L,,6-5,@,Cleveland Browns,14.0,20.0,13.0,242.0,193.0,49.0,8.0,14.0,238.0,130.0,108.0,1.0,-26.18,20.41,-2.69
13,Sun,December 2,4:25PM ET,boxscore,W,,7-5,@,Baltimore Ravens,23.0,20.0,19.0,366.0,270.0,96.0,3.0,19.0,288.0,177.0,111.0,2.0,1.28,2.31,-0.45
14,Sun,December 9,1:02PM ET,boxscore,L,,7-6,,San Diego Chargers,24.0,34.0,18.0,340.0,271.0,69.0,2.0,19.0,294.0,200.0,94.0,,-6.26,-1.17,-0.92
15,Sun,December 16,4:25PM ET,boxscore,L,OT,7-7,@,Dallas Cowboys,24.0,27.0,20.0,388.0,319.0,69.0,2.0,23.0,415.0,328.0,87.0,1.0,6.46,-6.23,-3.23
16,Sun,December 23,1:02PM ET,boxscore,L,,7-8,,Cincinnati Bengals,10.0,13.0,15.0,280.0,185.0,95.0,3.0,16.0,267.0,253.0,14.0,3.0,-18.84,13.66,-1.12
17,Sun,December 30,1:02PM ET,boxscore,W,,8-8,,Cleveland Browns,24.0,10.0,17.0,212.0,121.0,91.0,,18.0,320.0,182.0,138.0,4.0,1.8,7.78,3.53
