Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 10,1:01PM ET,boxscore,L,,0-1,,Baltimore Ravens,0.0,27.0,8.0,142.0,116.0,26.0,3.0,16.0,271.0,168.0,103.0,,-35.12,2.29,5.07
2,Sun,September 17,1:05PM ET,boxscore,L,,0-2,@,Atlanta Falcons,3.0,14.0,22.0,351.0,311.0,40.0,3.0,22.0,382.0,76.0,306.0,2.0,-4.34,-7.02,3.46
3,Sun,September 24,1:03PM ET,boxscore,L,,0-3,,Carolina Panthers,24.0,26.0,13.0,209.0,145.0,64.0,2.0,22.0,350.0,249.0,101.0,3.0,-3.87,0.83,-0.69
4,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
5,Sun,October 8,1:03PM ET,boxscore,L,,0-4,@,New Orleans Saints,21.0,24.0,18.0,406.0,219.0,187.0,1.0,15.0,314.0,171.0,143.0,,5.5,-0.31,-5.39
6,Sun,October 15,1:02PM ET,boxscore,W,,1-4,,Cincinnati Bengals,14.0,13.0,21.0,300.0,174.0,126.0,1.0,14.0,305.0,252.0,53.0,,-1.14,7.23,-7.32
7,Sun,October 22,1:02PM ET,boxscore,W,,2-4,,Philadelphia Eagles,23.0,21.0,14.0,196.0,85.0,111.0,,22.0,506.0,298.0,208.0,4.0,-4.05,-2.15,3.25
8,Sun,October 29,1:04PM ET,boxscore,L,,2-5,@,New York Giants,3.0,17.0,10.0,174.0,134.0,40.0,1.0,16.0,251.0,143.0,108.0,,-29.45,10.2,5.29
9,Sun,November 5,1:02PM ET,boxscore,L,,2-6,,New Orleans Saints,14.0,31.0,11.0,226.0,158.0,68.0,1.0,19.0,363.0,314.0,49.0,,-11.86,-7.79,1.99
10,Mon,November 13,8:40PM ET,boxscore,L,,2-7,@,Carolina Panthers,10.0,24.0,13.0,222.0,153.0,69.0,4.0,17.0,318.0,240.0,78.0,2.0,-17.51,-1.16,2.55
11,Sun,November 19,1:03PM ET,boxscore,W,,3-7,,Washington Redskins,20.0,17.0,19.0,359.0,178.0,181.0,2.0,15.0,252.0,193.0,59.0,1.0,4.11,-0.34,1.5
12,Thu,November 23,4:25PM ET,boxscore,L,,3-8,@,Dallas Cowboys,10.0,38.0,10.0,211.0,110.0,101.0,2.0,27.0,435.0,298.0,137.0,,-6.68,-24.69,4.65
13,Sun,December 3,4:15PM ET,boxscore,L,,3-9,@,Pittsburgh Steelers,3.0,20.0,16.0,254.0,144.0,110.0,4.0,13.0,267.0,191.0,76.0,1.0,-23.9,5.78,2.37
14,Sun,December 10,1:02PM ET,boxscore,L,,3-10,,Atlanta Falcons,6.0,17.0,15.0,272.0,192.0,80.0,2.0,15.0,280.0,141.0,139.0,1.0,-17.35,4.65,2.04
15,Sun,December 17,1:05PM ET,boxscore,L,OT,3-11,@,Chicago Bears,31.0,34.0,11.0,357.0,300.0,57.0,2.0,27.0,446.0,312.0,134.0,1.0,-8.71,-9.42,15.69
16,Sun,December 24,1:03PM ET,boxscore,W,,4-11,@,Cleveland Browns,22.0,7.0,21.0,355.0,202.0,153.0,2.0,12.0,187.0,96.0,91.0,4.0,-3.79,20.93,1.94
17,Sun,December 31,1:03PM ET,boxscore,L,,4-12,,Seattle Seahawks,7.0,23.0,15.0,287.0,177.0,110.0,2.0,28.0,344.0,212.0,132.0,1.0,-5.12,-7.27,-4.9
