Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,193.0,73.0,37.8%,10.0,5.0,50.0%,51.0,21.0,41.2%
Opp. Stats,216.0,87.0,40.3%,17.0,10.0,58.8%,58.0,38.0,65.5%
Lg Rank Offense,,,18,,,20,,,32
Lg Rank Defense,,,21,,,20,,,26
