Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,202.0,74.0,36.6%,18.0,6.0,33.3%,42.0,19.0,45.2%
Opp. Stats,222.0,87.0,39.2%,13.0,8.0,61.5%,48.0,18.0,37.5%
Lg Rank Offense,,,16,,,26,,,24
Lg Rank Defense,,,20,,,28,,,3
