Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Donovan McNabb,31.0,QB,14,14,8-6-0,291,473,61.5,3324,19,4.0,7,1.5,154,45.3,75.0,7.0,7.16,11.4,237.4,89.9,54.0,44,227,8.51,5.99,6.12,1,1,
2.0,A.J. Feeley,30.0,QB,3,2,0-2-0,59,103,57.3,681,5,4.9,8,7.8,34,45.3,47.0,6.6,4.09,11.5,227.0,61.2,52.9,3,10,2.83,6.33,3.88,0,0,
3.0,Kevin Kolb,23.0,QB,1,0,,0,0,,0,0,,0,,0,,,,,,0.0,,0.2,2,13,100.0,-6.5,-6.5,0,0,
4.0,Greg Lewis,27.0,WR,15,1,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,1.3,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,8-8-0,350,577,60.7,3755,24,4.2,15,2.6,188,45.0,75.0,6.9,6.6,11.4,234.7,84.6,,49,250,7.83,6.0,5.69,1,1,
