Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,298,4884,984.0,5.0,24,12,269,323.0,510,3182,19,12,5.7,157.0,427,1702,13,4.0,77.0,119.0,1035.0,35.0,199.0,28.6,11.1,Own 27.6,2:26,5.12,24.5,1.5
Opp. Stats,382,5636,1052.0,5.4,20,9,329,329.0,558,3749,30,11,6.4,191.0,466,1887,13,4.0,88.0,114.0,981.0,50.0,192.0,33.3,10.4,Own 28.4,2:32,5.7,29.2,1.9
Lg Rank Offense,24,28,,,22,26,29,,25,24,25,11,20.0,,17,19,11,20.0,,,,,,26.0,18.0,21,28,31.0,31.0,24.0
Lg Rank Defense,22,25,,,20,14,27,,21,21,29,20,21.0,,26,24,18,15.0,,,,,,17.0,20.0,15,12,17.0,17.0,22.0
