Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,1:05PM ET,boxscore,L,,0-1,,Oakland Raiders,34.0,35.0,27.0,507.0,419.0,88.0,1.0,25.0,486.0,319.0,167.0,,25.79,-24.52,-7.78
2,Sun,September 18,1:03PM ET,boxscore,L,,0-2,@,New York Giants,13.0,16.0,16.0,288.0,247.0,41.0,,22.0,417.0,353.0,64.0,3.0,-3.72,2.94,-1.95
3,Mon,September 26,8:30PM ET,boxscore,L,,0-3,,Atlanta Falcons,32.0,45.0,32.0,474.0,359.0,115.0,2.0,26.0,442.0,225.0,217.0,,12.19,-29.68,1.52
4,Sun,October 2,4:25PM ET,boxscore,W,,1-3,@,San Diego Chargers,35.0,34.0,21.0,275.0,192.0,83.0,2.0,21.0,346.0,308.0,38.0,3.0,2.87,-0.8,-0.15
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,October 16,1:03PM ET,boxscore,W,,2-3,,Carolina Panthers,41.0,38.0,23.0,523.0,460.0,63.0,1.0,32.0,406.0,303.0,103.0,2.0,22.49,-19.19,-0.27
7,Sun,October 23,1:03PM ET,boxscore,L,,2-4,@,Kansas City Chiefs,21.0,27.0,27.0,463.0,359.0,104.0,2.0,20.0,326.0,214.0,112.0,,8.79,-10.51,-0.37
8,Sun,October 30,1:03PM ET,boxscore,W,,3-4,,Seattle Seahawks,25.0,20.0,28.0,375.0,252.0,123.0,1.0,15.0,359.0,285.0,74.0,1.0,6.08,-2.63,-1.04
9,Sun,November 6,4:05PM ET,boxscore,W,,4-4,@,San Francisco 49ers,41.0,23.0,29.0,571.0,323.0,248.0,,19.0,486.0,393.0,93.0,4.0,29.46,3.2,-11.54
10,Sun,November 13,1:00PM ET,boxscore,L,,4-5,,Denver Broncos,23.0,25.0,19.0,373.0,293.0,80.0,4.0,24.0,337.0,234.0,103.0,2.0,0.99,1.05,-2.07
11,Thu,November 17,8:25PM ET,boxscore,L,,4-6,@,Carolina Panthers,20.0,23.0,28.0,371.0,264.0,107.0,2.0,17.0,223.0,173.0,50.0,,6.16,4.79,-11.38
12,Sun,November 27,1:00PM ET,boxscore,W,,5-6,,Los Angeles Rams,49.0,21.0,27.0,555.0,346.0,209.0,1.0,13.0,247.0,178.0,69.0,2.0,29.28,9.75,-10.18
13,Sun,December 4,1:00PM ET,boxscore,L,,5-7,,Detroit Lions,13.0,28.0,20.0,369.0,319.0,50.0,3.0,24.0,422.0,337.0,85.0,,-2.06,-14.73,1.51
14,Sun,December 11,4:25PM ET,boxscore,L,,5-8,@,Tampa Bay Buccaneers,11.0,16.0,14.0,294.0,248.0,46.0,3.0,21.0,270.0,166.0,104.0,,-8.92,-2.32,5.28
15,Sun,December 18,4:05PM ET,boxscore,W,,6-8,@,Arizona Cardinals,48.0,41.0,33.0,488.0,358.0,130.0,1.0,26.0,425.0,309.0,116.0,2.0,19.35,-20.85,9.15
16,Sat,December 24,4:25PM ET,boxscore,W,,7-8,,Tampa Bay Buccaneers,31.0,24.0,25.0,417.0,294.0,123.0,,23.0,349.0,260.0,89.0,2.0,17.6,-10.41,1.31
17,Sun,January 1,4:25PM ET,boxscore,L,,7-9,@,Atlanta Falcons,32.0,38.0,26.0,473.0,341.0,132.0,1.0,25.0,465.0,323.0,142.0,,15.33,-26.48,2.55
