Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,205.0,85.0,41.5%,15.0,7.0,46.7%,66.0,34.0,51.5%
Opp. Stats,211.0,75.0,35.5%,17.0,7.0,41.2%,47.0,28.0,59.6%
Lg Rank Offense,,,9,,,12,,,14
Lg Rank Defense,,,13,,,12,,,30
