Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Baker Mayfield,24.0,QB,16,16,6-10-0,317,534,59.4,3827,22,4.1,21,3.9,179,42.5,89.0,7.2,6.22,12.1,239.2,78.8,54.4,40,285,6.97,6.17,5.29,1,1,
2.0,Odell Beckham Jr.,27.0,WR,16,15,,1,2,50.0,20,0,0.0,0,0.0,1,50.0,20.0,10.0,10.0,20.0,1.3,85.4,81.0,0,0,0.0,10.0,10.0,0,0,
3.0,Garrett Gilbert,28.0,QB,5,0,,0,3,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,22.8,0,0,0.0,0.0,0.0,0,0,
4.0,Kareem Hunt,24.0,RB,8,3,,0,0,,0,0,,0,,0,,,,,,0.0,,0.0,1,8,100.0,-8.0,-8.0,0,0,
,Team Totals,,,16,16,6-10-0,318,539,59.0,3554,22,4.1,21,3.9,180,42.2,89.0,7.1,6.2,12.1,222.1,78.4,,41,293,7.07,6.13,5.26,1,1,
