Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,219.0,80.0,36.5%,13.0,5.0,38.5%,46.0,23.0,50.0%
Opp. Stats,220.0,78.0,35.5%,16.0,10.0,62.5%,41.0,21.0,51.2%
Lg Rank Offense,,,22,,,26,,,22
Lg Rank Defense,,,6,,,26,,,10
