Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,8:33PM ET,boxscore,L,,0-1,@,New York Jets,24.0,27.0,21.0,390.0,326.0,64.0,3.0,19.0,360.0,315.0,45.0,2.0,0.11,2.95,-5.63
2,Sun,September 18,4:05PM ET,boxscore,W,OT,1-1,@,San Francisco 49ers,27.0,24.0,20.0,472.0,427.0,45.0,2.0,14.0,206.0,132.0,74.0,1.0,12.54,2.83,-14.1
3,Mon,September 26,8:41PM ET,boxscore,W,,2-1,,Washington Redskins,18.0,16.0,17.0,375.0,250.0,125.0,2.0,20.0,298.0,233.0,65.0,2.0,-3.71,6.87,1.08
4,Sun,October 2,1:02PM ET,boxscore,L,,2-2,,Detroit Lions,30.0,34.0,25.0,434.0,321.0,113.0,3.0,18.0,303.0,240.0,63.0,1.0,-6.22,2.92,-2.15
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,October 16,4:15PM ET,boxscore,L,,2-3,@,New England Patriots,16.0,20.0,21.0,377.0,300.0,77.0,2.0,25.0,371.0,270.0,101.0,4.0,-1.21,-2.89,1.61
7,Sun,October 23,4:15PM ET,boxscore,W,,3-3,,St. Louis Rams,34.0,7.0,24.0,445.0,151.0,294.0,1.0,13.0,265.0,195.0,70.0,2.0,17.68,10.36,-1.4
8,Sun,October 30,8:28PM ET,boxscore,L,,3-4,@,Philadelphia Eagles,7.0,34.0,12.0,267.0,182.0,85.0,1.0,31.0,495.0,256.0,239.0,,-1.31,-27.96,6.97
9,Sun,November 6,1:02PM ET,boxscore,W,,4-4,,Seattle Seahawks,23.0,13.0,18.0,442.0,279.0,163.0,1.0,18.0,381.0,219.0,162.0,3.0,9.63,-1.03,1.4
10,Sun,November 13,1:02PM ET,boxscore,W,,5-4,,Buffalo Bills,44.0,7.0,24.0,433.0,270.0,163.0,,20.0,271.0,136.0,135.0,4.0,24.58,11.85,-0.33
11,Sun,November 20,1:03PM ET,boxscore,W,OT,6-4,@,Washington Redskins,27.0,24.0,20.0,353.0,264.0,89.0,,18.0,339.0,279.0,60.0,2.0,7.7,-1.3,-3.96
12,Thu,November 24,4:16PM ET,boxscore,W,,7-4,,Miami Dolphins,20.0,19.0,19.0,303.0,218.0,85.0,2.0,18.0,352.0,263.0,89.0,1.0,-1.95,0.6,2.35
13,Sun,December 4,4:15PM ET,boxscore,L,OT,7-5,@,Arizona Cardinals,13.0,19.0,20.0,336.0,261.0,75.0,,16.0,327.0,224.0,103.0,,1.98,-1.07,-7.14
14,Sun,December 11,8:30PM ET,boxscore,L,,7-6,,New York Giants,34.0,37.0,23.0,444.0,305.0,139.0,1.0,28.0,510.0,400.0,110.0,1.0,17.77,-19.02,-0.89
15,Sat,December 17,8:29PM ET,boxscore,W,,8-6,@,Tampa Bay Buccaneers,31.0,15.0,28.0,399.0,239.0,160.0,1.0,7.0,190.0,132.0,58.0,1.0,15.8,11.22,-6.4
16,Sat,December 24,4:15PM ET,boxscore,L,,8-7,,Philadelphia Eagles,7.0,20.0,16.0,238.0,157.0,81.0,,20.0,386.0,281.0,105.0,1.0,-9.54,-3.77,0.73
17,Sun,January 1,8:31PM ET,boxscore,L,,8-8,@,New York Giants,14.0,31.0,19.0,300.0,251.0,49.0,2.0,20.0,437.0,331.0,106.0,,-4.82,-15.03,4.24
