Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,369,6008,1017.0,5.9,21,9,327,376.0,570,4201,33,12,6.9,219.0,408,1807,5,4.4,91.0,114.0,816.0,17.0,185.0,37.8,11.4,Own 29.0,2:43,5.7,32.4,1.96
Opp. Stats,347,5491,972.0,5.6,25,10,305,336.0,545,3906,24,15,6.7,199.0,385,1585,10,4.1,78.0,85.0,650.0,28.0,180.0,33.3,13.3,Own 25.9,2:38,5.6,30.4,1.76
Lg Rank Offense,15,11,,,7,16,12,,11,7,5,5,11.0,,24,18,30,9.0,,,,,,7.0,21.0,11,6,10.0,8.0,8.0
Lg Rank Defense,16,14,,,16,14,14,,20,23,16,17,23.0,,7,7,6,12.0,,,,,,13.0,14.0,6,21,18.0,20.0,19.0
