Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Unnamed: 22_level_0,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards
1.0,Stephone Anthony,23.0,MLB,16,16,1,5,0,5,5,2,0,1,31,1,1.0,112,70,42,5.0,4.0,0,
2.0,Delvin Breaux,26.0,LCB,16,16,3,22,0,22,19,0,0,1,0,0,0.0,45,37,8,2.0,0.0,0,
3.0,Brandon Browner,31.0,RCB,16,16,1,0,0,0,10,0,0,1,0,0,0.0,76,63,13,0.0,0.0,0,
4.0,Cameron Jordan,26.0,RDE,16,16,0,0,0,0,5,1,0,2,0,0,10.0,45,32,13,15.0,20.0,0,PB
5.0,Kenny Vaccaro,24.0,SS,16,16,0,0,0,0,5,1,0,1,8,0,3.0,104,71,33,6.0,4.0,0,
6.0,Ben Watson,35.0,TE,16,16,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
7.0,Drew Brees,36.0,QB,15,15,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0.0,0.0,0,
8.0,Kevin Williams,35.0,RDT,16,14,0,0,0,0,3,2,0,0,0,0,0.0,32,18,14,1.0,2.0,0,
9.0,Jairus Byrd,29.0,FS,13,12,1,24,0,24,3,1,0,1,1,0,1.0,53,37,16,2.0,1.0,0,
10.0,Brandin Cooks,22.0,WR,16,12,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0.0,0,
11.0,John Jenkins,26.0,LDT,14,12,0,0,0,0,1,1,0,1,0,0,0.5,49,23,26,1.0,2.0,0,
12.0,Bobby Richardson,23.0,LDE,15,11,1,13,0,13,1,0,0,0,0,0,0.5,40,20,20,4.0,1.0,0,
13.0,Mark Ingram,26.0,RB,12,10,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0.0,0.0,0,
14.0,Hau'oli Kikaha,23.0,RLB,15,10,0,0,0,0,2,4,0,1,0,0,4.0,52,33,19,2.0,5.0,0,
15.0,Michael Hoomanawanui,27.0,TE,12,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,,,0,
16.0,Andrus Peat,22.0,LG,12,8,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0,
17.0,Willie Snead,23.0,WR,15,8,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0.0,0.0,0,
18.0,Josh Hill,25.0,TE,16,7,0,0,0,0,0,0,0,1,0,0,0.0,3,2,1,0.0,0.0,0,
19.0,Tyeler Davison,23.0,RDT,16,5,0,0,0,0,0,0,0,0,0,0,1.5,18,10,8,4.0,5.0,0,
20.0,David Hawthorne,30.0,LLB,11,5,0,0,0,0,0,2,0,0,0,0,0.0,33,20,13,0.0,1.0,0,
21.0,Brandon Coleman,23.0,WR,16,4,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0.0,0,
22.0,Dannell Ellerbe,30.0,LB,6,4,0,0,0,0,1,1,0,1,0,0,0.0,39,34,5,0.0,1.0,0,
23.0,Ramon Humber,28.0,LB,14,4,0,0,0,0,1,0,0,0,0,0,1.0,47,29,18,2.0,2.0,0,
24.0,Kyle Wilson,28.0,DB,15,4,1,20,0,20,4,0,0,1,4,0,0.0,27,25,2,1.0,2.0,0,
25.0,Akiem Hicks,26.0,DE,3,3,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0.0,0.0,0,
26.0,Tim Hightower,29.0,RB,8,3,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0.0,0.0,0,
27.0,Kenny Phillips,29.0,DB,3,3,0,0,0,0,0,0,0,0,0,0,0.0,12,8,4,0.0,0.0,0,
