Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,217.0,93.0,42.9%,21.0,10.0,47.6%,56.0,28.0,50.0%
Opp. Stats,219.0,86.0,39.3%,12.0,6.0,50.0%,45.0,21.0,46.7%
Lg Rank Offense,,,6,,,16,,,15
Lg Rank Defense,,,19,,,15,,,8
