Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,1:03PM ET,boxscore,W,,1-0,,New England Patriots,33.0,20.0,25.0,360.0,169.0,191.0,3.0,20.0,315.0,226.0,89.0,2.0,4.77,10.28,-1.99
2,Sun,September 14,1:02PM ET,boxscore,L,,1-1,@,Buffalo Bills,10.0,29.0,23.0,290.0,210.0,80.0,2.0,13.0,315.0,202.0,113.0,,-7.32,-0.34,-8.75
3,Sun,September 21,4:25PM ET,boxscore,L,,1-2,,Kansas City Chiefs,15.0,34.0,18.0,332.0,191.0,141.0,,23.0,342.0,168.0,174.0,2.0,-8.31,-6.05,-2.71
4,Sun,September 28,1:06PM ET,boxscore,W,,2-2,@,Oakland Raiders,38.0,14.0,24.0,435.0,278.0,157.0,3.0,17.0,317.0,264.0,53.0,4.0,5.78,26.58,-6.9
5,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
6,Sun,October 12,1:02PM ET,boxscore,L,,2-3,,Green Bay Packers,24.0,27.0,19.0,349.0,237.0,112.0,3.0,27.0,369.0,248.0,121.0,,7.54,-11.62,2.21
7,Sun,October 19,1:00PM ET,boxscore,W,,3-3,@,Chicago Bears,27.0,14.0,24.0,393.0,256.0,137.0,,14.0,224.0,172.0,52.0,3.0,13.66,8.58,-12.87
8,Sun,October 26,1:02PM ET,boxscore,W,,4-3,@,Jacksonville Jaguars,27.0,13.0,17.0,326.0,178.0,148.0,1.0,19.0,377.0,201.0,176.0,3.0,0.55,9.8,7.26
9,Sun,November 2,1:02PM ET,boxscore,W,,5-3,,San Diego Chargers,37.0,0.0,28.0,441.0,309.0,132.0,,10.0,178.0,128.0,50.0,4.0,19.08,22.68,-5.26
10,Sun,November 9,1:02PM ET,boxscore,L,,5-4,@,Detroit Lions,16.0,20.0,20.0,228.0,178.0,50.0,2.0,19.0,351.0,288.0,63.0,1.0,-12.32,-3.2,11.73
11,Thu,November 13,8:26PM ET,boxscore,W,,6-4,,Buffalo Bills,22.0,9.0,24.0,330.0,205.0,125.0,2.0,13.0,237.0,183.0,54.0,,11.09,8.52,-1.99
12,Sun,November 23,4:25PM ET,boxscore,L,,6-5,@,Denver Broncos,36.0,39.0,25.0,313.0,216.0,97.0,1.0,29.0,450.0,249.0,201.0,1.0,16.72,-29.37,5.25
13,Mon,December 1,8:30PM ET,boxscore,W,,7-5,@,New York Jets,16.0,13.0,16.0,291.0,217.0,74.0,1.0,18.0,326.0,49.0,277.0,1.0,-3.69,-3.0,9.68
14,Sun,December 7,1:02PM ET,boxscore,L,,7-6,,Baltimore Ravens,13.0,28.0,16.0,249.0,186.0,63.0,,26.0,447.0,264.0,183.0,1.0,-2.97,-18.79,4.56
15,Sun,December 14,1:02PM ET,boxscore,L,,7-7,@,New England Patriots,13.0,41.0,23.0,384.0,308.0,76.0,2.0,23.0,395.0,287.0,108.0,1.0,-8.8,-14.57,-7.17
16,Sun,December 21,1:03PM ET,boxscore,W,,8-7,,Minnesota Vikings,37.0,35.0,36.0,493.0,383.0,110.0,2.0,20.0,357.0,238.0,119.0,1.0,26.96,-7.6,-10.66
17,Sun,December 28,1:02PM ET,boxscore,L,,8-8,,New York Jets,24.0,37.0,23.0,387.0,208.0,179.0,1.0,18.0,494.0,390.0,104.0,1.0,6.05,-11.99,-0.16
