Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,219.0,100.0,45.7%,33.0,19.0,57.6%,58.0,33.0,56.9%
Opp. Stats,201.0,80.0,39.8%,23.0,11.0,47.8%,45.0,25.0,55.6%
Lg Rank Offense,,,6,,,10,,,9
Lg Rank Defense,,,16,,,12,,,23
