Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,214.0,85.0,39.7%,13.0,9.0,69.2%,58.0,31.0,53.4%
Opp. Stats,209.0,80.0,38.3%,12.0,5.0,41.7%,43.0,33.0,76.7%
Lg Rank Offense,,,14,,,4,,,14
Lg Rank Defense,,,17,,,8,,,32
