Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,81.0,27.0,33.3,6.0,4.0,66.7,25.0,17.0,68.0
Opp. Stats,101.0,36.0,35.6,14.0,8.0,57.1,22.0,11.0,50.0
Lg Rank Offense,,,27.0,,,9.0,,,7.0
Lg Rank Defense,,,9.0,,,14.0,,,5.0
