Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 11,4:19PM ET,boxscore,L,,0-1,@,Detroit Lions,3.0,17.0,13.0,216.0,170.0,46.0,3.0,18.0,254.0,152.0,102.0,,-21.55,1.65,5.51
2,Sun,September 18,4:15PM ET,boxscore,L,,0-2,,Cleveland Browns,24.0,26.0,27.0,452.0,336.0,116.0,2.0,19.0,391.0,336.0,55.0,,14.75,-15.47,-3.53
3,Sun,September 25,1:02PM ET,boxscore,L,,0-3,,Tampa Bay Buccaneers,16.0,17.0,15.0,260.0,185.0,75.0,4.0,19.0,293.0,132.0,161.0,1.0,-3.48,3.29,-5.31
4,Mon,October 3,9:07PM ET,boxscore,L,,0-4,@,Carolina Panthers,29.0,32.0,22.0,352.0,294.0,58.0,2.0,17.0,286.0,196.0,90.0,1.0,-1.68,-2.51,-0.08
5,Sun,October 9,1:02PM ET,boxscore,W,,1-4,,New Orleans Saints,52.0,3.0,21.0,309.0,215.0,94.0,,14.0,254.0,159.0,95.0,5.0,12.77,34.58,-1.4
6,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
7,Sun,October 23,1:00PM ET,boxscore,L,,1-5,@,Minnesota Vikings,20.0,23.0,19.0,374.0,329.0,45.0,,24.0,363.0,255.0,108.0,1.0,9.85,-8.82,-5.41
8,Sun,October 30,1:02PM ET,boxscore,L,,1-6,@,Cincinnati Bengals,14.0,21.0,23.0,353.0,277.0,76.0,5.0,21.0,317.0,222.0,95.0,1.0,0.05,-7.18,0.02
9,Sun,November 6,4:15PM ET,boxscore,L,,1-7,,Pittsburgh Steelers,10.0,20.0,16.0,268.0,203.0,65.0,3.0,13.0,213.0,59.0,154.0,1.0,-20.35,7.04,4.11
10,Sun,November 13,4:15PM ET,boxscore,W,,2-7,@,Atlanta Falcons,33.0,25.0,25.0,351.0,244.0,107.0,1.0,19.0,321.0,192.0,129.0,3.0,0.28,3.69,5.2
11,Mon,November 21,9:07PM ET,boxscore,L,,2-8,,Minnesota Vikings,17.0,20.0,13.0,236.0,215.0,21.0,2.0,22.0,331.0,171.0,160.0,2.0,-9.3,5.16,0.48
12,Sun,November 27,4:16PM ET,boxscore,L,,2-9,@,Philadelphia Eagles,14.0,19.0,18.0,292.0,164.0,128.0,5.0,15.0,264.0,88.0,176.0,1.0,-4.58,11.95,-12.77
13,Sun,December 4,1:05PM ET,boxscore,L,,2-10,@,Chicago Bears,7.0,19.0,26.0,358.0,258.0,100.0,4.0,10.0,190.0,49.0,141.0,2.0,-26.0,18.22,0.63
14,Sun,December 11,8:36PM ET,boxscore,W,OT,3-10,,Detroit Lions,16.0,13.0,19.0,330.0,149.0,181.0,2.0,11.0,241.0,112.0,129.0,,-1.73,8.27,-5.0
15,Mon,December 19,9:07PM ET,boxscore,L,,3-11,@,Baltimore Ravens,3.0,48.0,16.0,288.0,181.0,107.0,5.0,25.0,435.0,253.0,182.0,,-22.94,-23.62,5.61
16,Sun,December 25,5:11PM ET,boxscore,L,,3-12,,Chicago Bears,17.0,24.0,24.0,365.0,300.0,65.0,4.0,16.0,292.0,157.0,135.0,1.0,-5.92,2.02,-4.39
17,Sun,January 1,1:02PM ET,boxscore,W,,4-12,,Seattle Seahawks,23.0,17.0,21.0,314.0,246.0,68.0,3.0,17.0,245.0,147.0,98.0,2.0,0.75,8.27,-4.45
