Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Sam Bradford,24.0,QB,10,10,1-9-0,191,357,53.5,2164,6,1.7,6,1.7,104,37.4,68.0,6.1,5.64,11.3,216.4,70.5,31.4,36,248,9.16,4.88,4.49,1,1,
2.0,A.J. Feeley,34.0,QB,5,3,1-2-0,53,97,54.6,548,1,1.0,2,2.1,27,36.4,34.0,5.6,4.93,10.3,109.6,66.0,27.8,10,72,9.35,4.45,3.79,0,0,
3.0,Kellen Clemens,28.0,QB,3,3,0-3-0,48,91,52.7,546,2,2.2,1,1.1,30,41.0,36.0,6.0,5.95,11.4,182.0,73.8,34.6,9,68,9.0,4.78,4.73,0,0,
4.0,Tom Brandstater,27.0,QB,1,0,,0,2,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,0.0,0,0,0.0,0.0,0.0,0,0,
5.0,Brandon Lloyd,30.0,WR,11,10,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,,0,0,0.0,0.0,0.0,0,0,
6.0,Jerious Norwood,28.0,RB,9,0,,0,1,0.0,0,0,0.0,1,100.0,0,,,0.0,-45.0,,0.0,0.0,0.0,0,0,0.0,0.0,-45.0,0,0,
,Team Totals,,,16,16,2-14-0,292,549,53.2,2870,9,1.6,10,1.8,161,37.6,68.0,5.9,5.44,11.2,179.4,69.0,,55,388,9.11,4.75,4.3,1,1,
