Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,191.0,62.0,32.5%,22.0,9.0,40.9%,53.0,28.0,52.8%
Opp. Stats,189.0,75.0,39.7%,13.0,9.0,69.2%,59.0,38.0,64.4%
Lg Rank Offense,,,28,,,15,,,11
Lg Rank Defense,,,21,,,31,,,32
