Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Alex Smith,32.0,QB,15,15,11-4-0,328,489,67.1,3502,15,3.1,8,1.6,182,48.0,80.0,7.2,7.04,10.7,233.5,91.2,60.8,28,140,5.42,6.5,6.39,3,3,PB
2.0,Nick Foles,27.0,QB,3,1,1-0-0,36,55,65.5,410,3,5.5,0,0.0,15,33.9,49.0,7.5,8.55,11.4,136.7,105.9,29.9,4,34,6.78,6.37,7.39,0,0,
3.0,Dontari Poe,26.0,NT,16,16,,1,1,100.0,2,1,100.0,0,0.0,1,100.0,2.0,2.0,22.0,2.0,0.1,118.7,100.0,0,0,0.0,2.0,22.0,0,0,
4.0,Jeremy Maclin,28.0,WR,12,12,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,6.3,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,16,16,12-4-0,365,546,66.8,3740,19,3.5,8,1.5,198,46.5,80.0,7.2,7.21,10.7,233.8,93.2,,32,174,5.54,6.47,6.51,3,3,
