Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Drew Bennett,26.0,WR,16,16,1,12,0,1,100.0,12.0,12.0,0.8,0.1,144,80,1247,15.6,11,62,51.4,48.0,5.0,77.9,55.6,8.7,81,15.5,1259,11,3,
2.0,Chris Brown,23.0,RB,11,11,220,1067,6,40,43.2,52.0,4.9,97.0,20.0,33,20,147,7.4,0,6,39.4,21.0,1.8,13.4,60.6,4.5,240,5.1,1214,6,6,
3.0,Derrick Mason,30.0,WR,16,16,1,-3,0,0,0.0,-3.0,-3.0,-0.2,0.1,158,96,1168,12.2,7,67,55.1,37.0,6.0,73.0,60.8,7.4,97,12.0,1165,7,2,
4.0,Antowain Smith,32.0,RB,13,4,137,509,4,23,38.7,43.0,3.7,39.2,10.5,26,22,169,7.7,0,7,50.0,31.0,1.7,13.0,84.6,6.5,159,4.3,678,4,2,
5.0,Ben Troupe,22.0,TE,14,7,0,0,0,0,,,,0.0,0.0,54,33,329,10.0,1,13,38.9,33.0,2.4,23.5,61.1,6.1,33,10.0,329,1,2,
6.0,Eddie Berlin,26.0,WR,16,1,0,0,0,0,,,,0.0,0.0,41,20,278,13.9,1,14,46.3,31.0,1.3,17.4,48.8,6.8,20,13.9,278,1,0,
7.0,Troy Fleming,24.0,RB,16,0,7,40,0,2,42.9,13.0,5.7,2.5,0.4,28,19,164,8.6,2,8,42.9,37.0,1.2,10.3,67.9,5.9,26,7.8,204,2,0,
8.0,Erron Kinney,27.0,TE,9,9,0,0,0,0,,,,0.0,0.0,30,25,193,7.7,3,14,70.0,21.0,2.8,21.4,83.3,6.4,25,7.7,193,3,0,
9.0,Steve McNair,31.0,QB,8,8,23,128,1,11,52.2,23.0,5.6,16.0,2.9,0,0,0,,0,0,,,0.0,0.0,,,23,5.6,128,1,5,
10.0,Shad Meier,26.0,TE,14,6,0,0,0,0,,,,0.0,0.0,36,25,127,5.1,2,6,36.1,29.0,1.8,9.1,69.4,3.5,25,5.1,127,2,1,
11.0,Robert Holcombe,29.0,FB,16,8,17,62,0,3,35.3,20.0,3.6,3.9,1.1,21,11,60,5.5,0,1,47.6,9.0,0.7,3.8,52.4,2.9,28,4.4,122,0,0,
12.0,Billy Volek,28.0,QB,10,8,11,50,1,5,54.5,14.0,4.5,5.0,1.1,1,1,0,0.0,0,0,0.0,,0.1,0.0,100.0,0.0,12,4.2,50,1,6,
13.0,Jason McAddley,25.0,WR,11,1,0,0,0,0,,,,0.0,0.0,4,2,38,19.0,0,1,25.0,36.0,0.2,3.5,50.0,9.5,2,19.0,38,0,1,
14.0,Tyrone Calico,24.0,WR,1,0,0,0,0,0,,,,0.0,0.0,4,2,13,6.5,0,1,25.0,9.0,2.0,13.0,50.0,3.3,2,6.5,13,0,0,
15.0,Craig Hentrich,33.0,P,16,0,1,8,0,1,100.0,8.0,8.0,0.5,0.1,0,0,0,,0,0,,,0.0,0.0,,,1,8.0,8,0,0,
16.0,Ken Amato,27.0,LS,16,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
17.0,Darrell Hill,25.0,WR,14,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
18.0,Jake Schifino,25.0,WR,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
19.0,Doug Johnson,27.0,QB,2,0,2,-2,0,0,0.0,-1.0,-1.0,-1.0,1.0,0,0,0,,0,0,,,0.0,0.0,,,2,-1.0,-2,0,0,
,Team Totals,,,16,16,420,1871,12,86,42.1,52.0,4.5,116.9,26.3,583,356,3933,11.0,27,200,48.9,48.0,22.3,245.8,61.1,6.7,776,7.5,5804,39,28,
