Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,217.0,74.0,34.1%,27.0,12.0,44.4%,45.0,25.0,55.6%
Opp. Stats,186.0,62.0,33.3%,12.0,9.0,75.0%,54.0,31.0,57.4%
Lg Rank Offense,,,25,,,21,,,13
Lg Rank Defense,,,7,,,31,,,23
