Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tot Yds & TO,Tot Yds & TO,Tot Yds & TO,Unnamed: 6_level_0,Unnamed: 7_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Rushing,Penalties,Penalties,Penalties,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Average Drive,Average Drive,Average Drive,Average Drive,Average Drive
Player,PF,Yds,Ply,Y/P,TO,FL,1stD,Cmp,Att,Yds,TD,Int,NY/A,1stD,Att,Yds,TD,Y/A,1stD,Pen,Yds,1stPy,#Dr,Sc%,TO%,Start,Time,Plays,Yds,Pts
Team Stats,346,5166,965.0,5.4,36,14,303,368.0,587,3878,19,22,6.0,203.0,324,1288,13,4.0,73.0,100.0,676.0,27.0,189.0,32.3,18.5,Own 29.7,2:21,5.29,27.3,1.65
Opp. Stats,444,6042,1087.0,5.6,35,18,363,422.0,602,4131,32,17,6.5,221.0,448,1911,19,4.3,116.0,113.0,897.0,26.0,193.0,35.2,18.1,Own 32.2,2:42,5.8,31.0,2.11
Lg Rank Offense,16,19,,,27,23,16,,4,9,17,30,17.0,,32,31,13,19.0,,,,,,15.0,3.0,21,30,27.0,20.0,19.0
Lg Rank Defense,32,32,,,3,2,32,,30,31,31,14,25.0,,18,23,31,23.0,,,,,,12.0,5.0,27,23,24.0,28.0,31.0
