Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Frank Wycheck,31.0,TE,2,2,0,0,0,0,,,,0.0,0.0,20,14,164,11.7,1,9,60.0,39.0,7.0,82.0,70.0,8.2,14,11.7,164,1,0,
2.0,Drew Bennett,24.0,WR,2,2,0,0,0,0,,,,0.0,0.0,14,10,143,14.3,1,7,71.4,33.0,5.0,71.5,71.4,10.2,10,14.3,143,1,0,
3.0,Eddie George,29.0,RB,2,2,30,100,1,6,40.0,17.0,3.3,50.0,15.0,4,1,9,9.0,0,0,25.0,9.0,0.5,4.5,25.0,2.3,31,3.5,109,1,2,
4.0,Derrick Mason,28.0,WR,2,2,2,20,0,1,100.0,16.0,10.0,10.0,1.0,16,10,88,8.8,0,5,50.0,18.0,5.0,44.0,62.5,5.5,12,9.0,108,0,0,
5.0,Steve McNair,29.0,QB,2,2,13,82,3,10,92.3,16.0,6.3,41.0,6.5,0,0,0,,0,0,,,0.0,0.0,,,13,6.3,82,3,0,
6.0,Robert Holcombe,27.0,RB,2,0,20,41,0,3,35.0,11.0,2.1,20.5,10.0,11,6,35,5.8,0,2,27.3,10.0,3.0,17.5,54.5,3.2,26,2.9,76,0,1,
7.0,Justin McCareins,24.0,WR,2,0,0,0,0,0,,,,0.0,0.0,4,2,53,26.5,0,2,50.0,31.0,1.0,26.5,50.0,13.3,2,26.5,53,0,0,
8.0,Erron Kinney,25.0,TE,2,2,0,0,0,0,,,,0.0,0.0,6,4,35,8.8,1,3,50.0,18.0,2.0,17.5,66.7,5.8,4,8.8,35,1,0,
9.0,Eddie Berlin,24.0,WR,1,0,0,0,0,0,,,,0.0,0.0,3,1,5,5.0,0,1,33.3,5.0,1.0,5.0,33.3,1.7,1,5.0,5,0,0,
10.0,John Simon,24.0,RB,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
11.0,Craig Hentrich,31.0,P,1,0,1,-6,0,0,0.0,-6.0,-6.0,-6.0,1.0,0,0,0,,0,0,,,0.0,0.0,,,1,-6.0,-6,0,0,
,Team Totals,,,2,2,66,237,4,20,50.0,17.0,3.6,118.5,33.0,79,48,532,11.1,3,29,50.6,39.0,24.0,266.0,60.8,6.7,114,6.7,769,7,3,
