Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Jake Plummer,31.0,QB,16,16,13-3-0,277,456,60.7,3366,18,3.9,7,1.5,161,47.5,72.0,7.4,7.48,12.2,210.4,90.2,22,135,4.6,6.76,6.85,1,2,PB
2.0,Bradlee Van Pelt,25.0,QB,3,0,,2,8,25.0,7,0,0.0,0,0.0,0,,5.0,0.9,0.88,3.5,2.3,39.6,0,0,0.0,0.88,0.88,0,0,
3.0,Rod Smith,35.0,WR,16,16,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,1,11,50.0,-5.5,-5.5,0,0,PB
,Team Totals,,,16,16,13-3-0,279,465,60.0,3227,18,3.9,7,1.5,161,46.5,72.0,7.3,7.35,12.1,201.7,88.9,23,146,4.71,6.61,6.7,1,2,
