Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,218.0,92.0,42.2%,6.0,2.0,33.3%,53.0,31.0,58.5%
Opp. Stats,221.0,90.0,40.7%,16.0,5.0,31.3%,39.0,16.0,41.0%
Lg Rank Offense,,,6,,,27,,,9
Lg Rank Defense,,,27,,,4,,,3
