Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Corey Dillon,27.0,RB,16,16,340,1315,10,69,40.9,96.0,3.9,82.2,21.3,61,34,228,6.7,3,13,32.8,17.0,2.1,14.3,55.7,3.7,374,4.1,1543,13,5,PB
2.0,Darnay Scott,29.0,WR,16,15,0,0,0,0,,,,0.0,0.0,104,57,819,14.4,2,39,50.0,49.0,3.6,51.2,54.8,7.9,57,14.4,819,2,0,
3.0,Peter Warrick,24.0,WR,16,14,8,14,0,2,37.5,13.0,1.8,0.9,0.5,137,70,667,9.5,1,34,39.4,33.0,4.4,41.7,51.1,4.9,78,8.7,681,1,3,
4.0,Brandon Bennett,28.0,RB,16,1,50,232,0,16,44.0,36.0,4.6,14.5,3.1,26,20,150,7.5,0,8,50.0,15.0,1.3,9.4,76.9,5.8,70,5.5,382,0,1,
5.0,Chad Johnson,23.0,WR,12,3,0,0,0,0,,,,0.0,0.0,60,28,329,11.8,1,22,45.0,28.0,2.3,27.4,46.7,5.5,28,11.8,329,1,0,
6.0,Ron Dugans,24.0,WR,16,3,0,0,0,0,,,,0.0,0.0,45,28,251,9.0,2,15,46.7,31.0,1.8,15.7,62.2,5.6,28,9.0,251,2,0,
7.0,Danny Farmer,24.0,WR,12,1,0,0,0,0,,,,0.0,0.0,23,15,228,15.2,1,12,65.2,27.0,1.3,19.0,65.2,9.9,15,15.2,228,1,1,
8.0,T.J. Houshmandzadeh,24.0,WR,12,1,0,0,0,0,,,,0.0,0.0,42,21,228,10.9,0,14,45.2,23.0,1.8,19.0,50.0,5.4,21,10.9,228,0,3,
9.0,Tony McGee,30.0,TE,11,9,0,0,0,0,,,,0.0,0.0,30,14,148,10.6,1,7,40.0,25.0,1.3,13.5,46.7,4.9,14,10.6,148,1,0,
10.0,Marco Battaglia,28.0,TE,8,1,0,0,0,0,,,,0.0,0.0,24,13,118,9.1,0,7,33.3,17.0,1.6,14.8,54.2,4.9,13,9.1,118,0,1,
11.0,Lorenzo Neal,31.0,FB,16,10,5,10,0,0,60.0,4.0,2.0,0.6,0.3,27,19,101,5.3,1,4,40.7,12.0,1.2,6.3,70.4,3.7,24,4.6,111,1,0,
12.0,Jon Kitna,29.0,QB,16,15,27,73,1,6,40.7,20.0,2.7,4.6,1.7,0,0,0,,0,0,,,0.0,0.0,,,27,2.7,73,1,13,
13.0,Curtis Keaton,25.0,RB,13,0,5,48,0,3,60.0,21.0,9.6,3.7,0.4,1,1,9,9.0,0,0,100.0,9.0,0.1,0.7,100.0,9.0,6,9.5,57,0,0,
14.0,Akili Smith,26.0,QB,2,1,6,20,0,1,33.3,6.0,3.3,10.0,3.0,0,0,0,,0,0,,,0.0,0.0,,,6,3.3,20,0,0,
15.0,Kirk McMullen,24.0,TE,7,2,0,0,0,0,,,,0.0,0.0,6,2,15,7.5,0,2,33.3,11.0,0.3,2.1,33.3,2.5,2,7.5,15,0,0,
16.0,Nick Luchey,24.0,FB,4,2,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
17.0,Brad St. Louis,25.0,LS,11,0,0,0,0,0,,,,0.0,0.0,3,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
,Team Totals,,,16,16,441,1712,11,97,41.5,96.0,3.9,107.0,27.6,590,322,3291,10.2,12,177,43.2,49.0,20.1,205.7,54.6,5.6,763,6.6,5003,23,27,
