Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,James Washington,25.0,WR,1,0,0,0,0,0,,,,0.0,0.0,3,2,37,18.5,1,2,66.7,22.0,2.0,37.0,66.7,12.3,2,18.5,37,1,0,
2.0,Diontae Johnson,25.0,WR,1,1,0,0,0,0,,,,0.0,0.0,10,5,34,6.8,1,4,50.0,13.0,5.0,34.0,50.0,3.4,5,6.8,34,1,0,
3.0,Zach Gentry,25.0,TE,1,0,0,0,0,0,,,,0.0,0.0,4,4,33,8.3,0,1,75.0,11.0,4.0,33.0,100.0,8.3,4,8.3,33,0,0,
4.0,Benny Snell Jr.,23.0,RB,1,0,2,15,0,1,100.0,8.0,7.5,15.0,2.0,2,2,16,8.0,0,2,100.0,11.0,2.0,16.0,100.0,8.0,4,7.8,31,0,0,
5.0,Najee Harris,23.0,RB,1,1,12,29,0,0,41.7,8.0,2.4,29.0,12.0,2,2,-1,-0.5,0,0,0.0,,2.0,-1.0,100.0,-0.5,14,2.0,28,0,1,
6.0,JuJu Smith-Schuster,25.0,WR,1,1,0,0,0,0,,,,0.0,0.0,8,5,26,5.2,0,3,50.0,7.0,5.0,26.0,62.5,3.3,5,5.2,26,0,0,
7.0,Chase Claypool,23.0,WR,1,1,0,0,0,0,,,,0.0,0.0,7,3,25,8.3,0,1,28.6,16.0,3.0,25.0,42.9,3.6,3,8.3,25,0,0,
8.0,Pat Freiermuth,23.0,TE,1,1,0,0,0,0,,,,0.0,0.0,5,4,25,6.3,0,1,60.0,9.0,4.0,25.0,80.0,5.0,4,6.3,25,0,0,
9.0,Ray-Ray McCloud,25.0,WR,1,0,0,0,0,0,,,,0.0,0.0,2,2,20,10.0,0,1,100.0,12.0,2.0,20.0,100.0,10.0,2,10.0,20,0,0,
10.0,Kalen Ballage,26.0,RB,1,0,4,13,0,2,75.0,5.0,3.3,13.0,4.0,0,0,0,,0,0,,,0.0,0.0,,,4,3.3,13,0,0,
11.0,Derek Watt,29.0,FB,1,0,0,0,0,0,,,,0.0,0.0,1,0,0,,0,0,0.0,,0.0,0.0,0.0,0.0,0,,0,0,0,
12.0,Ben Roethlisberger,39.0,QB,1,1,2,-1,0,0,0.0,,-0.5,-1.0,2.0,0,0,0,,0,0,,,0.0,0.0,,,2,-0.5,-1,0,1,
,Team Totals,,,1,1,20,56,0,3,50.0,8.0,2.8,56.0,20.0,44,29,215,7.4,2,15,52.3,22.0,29.0,215.0,65.9,4.9,49,5.5,271,2,2,
