Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Ben Roethlisberger,39.0,QB,16,16,9-7-0,390,605,64.5,3740,22,3.6,10,1.7,188,42.6,59.0,6.2,6.17,9.6,233.8,86.8,41.3,38,239,5.91,5.44,5.43,6,7,
2.0,Mason Rudolph,26.0,QB,2,1,0-0-1,35,58,60.3,277,1,1.7,1,1.7,16,41.4,36.0,4.8,4.34,7.9,138.5,70.8,45.4,0,0,0.0,4.78,4.34,1,0,
3.0,Chris Boswell,30.0,K,17,0,,0,1,0.0,0,0,0.0,0,0.0,0,,,0.0,0.0,,0.0,39.6,,0,0,0.0,0.0,0.0,0,0,
,Team Totals,,,17,17,9-7-1,425,664,64.0,3778,23,3.5,11,1.7,204,42.5,59.0,6.0,6.0,9.5,222.2,85.3,,38,239,5.41,5.38,5.33,7,7,
